direction,pivot_lb,impulse_atr,fib,tol,wait_h,session,atr_pad,tp,n,net,yr_r,wr,pf,dd,mar,pos_years,years_dict,trades_per_year,gate_trades_yr_ge_200,gate_pf_ge_1p3,gate_mar_ge_1p5,gate_pos_years_ge_7,gate_ALL_PASS,label
long,5,1.0,0.786,0.2,72,all,0.5,4.0,1333,184.87927175121783,27.573944528410166,0.3090772693173293,1.1899601185048754,-43.70010634868972,0.6309811767594686,7/8,"{2019: -0.24, 2020: 26.62, 2021: 4.64, 2022: 10.66, 2023: 18.31, 2024: 92.12, 2025: 17.63, 2026: 15.15}",198.8111901794563,False,False,False,True,False,long_lb5_imp1.0_fib0.786_tol0.2_wait72h_sessall_pad0.5_TP4.0R
long,5,1.0,0.786,0.2,72,london_ny,0.5,2.0,1272,62.8736129745309,9.377327701687168,0.3860062893081761,1.0762982197428053,-51.7851404136603,0.18108143816509845,4/8,"{2019: -10.48, 2020: 23.57, 2021: -13.26, 2022: -25.84, 2023: 15.8, 2024: 46.69, 2025: -1.47, 2026: 27.87}",189.7133037571406,False,False,False,False,False,long_lb5_imp1.0_fib0.786_tol0.2_wait72h_sesslondon_ny_pad0.5_TP2.0R
long,5,1.0,0.786,0.2,72,london_ny,0.5,3.0,1272,144.79318702564936,21.59527820138482,0.3341194968553459,1.1620200669604592,-52.01580490819828,0.4151676252919266,5/8,"{2019: -10.6, 2020: 34.28, 2021: -4.42, 2022: -15.74, 2023: 25.88, 2024: 76.55, 2025: 10.62, 2026: 28.21}",189.7133037571406,False,False,False,False,False,long_lb5_imp1.0_fib0.786_tol0.2_wait72h_sesslondon_ny_pad0.5_TP3.0R
long,5,1.0,0.786,0.2,72,london_ny,0.5,4.0,1272,176.50023632437046,26.324247599852512,0.3050314465408805,1.1889249786363265,-60.35372012579147,0.436166114449723,5/8,"{2019: -5.63, 2020: 51.5, 2021: -2.62, 2022: -5.76, 2023: 30.34, 2024: 85.76, 2025: 3.19, 2026: 19.73}",189.7133037571406,False,False,False,False,False,long_lb5_imp1.0_fib0.786_tol0.2_wait72h_sesslondon_ny_pad0.5_TP4.0R
short,5,1.0,0.382,0.2,24,all,0.5,2.0,1389,-103.80734538711852,-15.481934097850434,0.3830093592512599,0.8601552093725157,-130.4638364938189,-0.11866839511947004,2/8,"{2019: 1.82, 2020: -23.16, 2021: -35.02, 2022: -16.76, 2023: -14.53, 2024: -19.74, 2025: -11.67, 2026: 15.27}",207.1568864584677,True,False,False,False,False,short_lb5_imp1.0_fib0.382_tol0.2_wait24h_sessall_pad0.5_TP2.0R
short,5,1.0,0.382,0.2,24,all,0.5,3.0,1389,-79.69141667211649,-11.885259723009415,0.36861051115910726,0.8948942919523662,-119.39036697352914,-0.09954957023998912,2/8,"{2019: 3.74, 2020: -10.96, 2021: -28.35, 2022: -8.16, 2023: -14.67, 2024: -8.74, 2025: -29.87, 2026: 17.34}",207.1568864584677,True,False,False,False,False,short_lb5_imp1.0_fib0.382_tol0.2_wait24h_sessall_pad0.5_TP3.0R
short,5,1.0,0.382,0.2,24,all,0.5,4.0,1389,-43.89172077704597,-6.546056312078675,0.3650107991360691,0.9424193186203972,-98.45514994083146,-0.06648769836837032,2/8,"{2019: 6.54, 2020: -5.24, 2021: -18.8, 2022: -5.22, 2023: -8.25, 2024: -1.66, 2025: -31.14, 2026: 19.88}",207.1568864584677,True,False,False,False,False,short_lb5_imp1.0_fib0.382_tol0.2_wait24h_sessall_pad0.5_TP4.0R
short,5,1.0,0.382,0.2,24,london_ny,0.5,2.0,1263,-85.428516011476,-12.740896610298579,0.388756927949327,0.8736735006370708,-109.57581300396575,-0.11627471666431954,2/8,"{2019: 3.67, 2020: -17.12, 2021: -34.21, 2022: -17.95, 2023: -13.46, 2024: -9.49, 2025: -9.28, 2026: 12.42}",188.36511706050737,False,False,False,False,False,short_lb5_imp1.0_fib0.382_tol0.2_wait24h_sesslondon_ny_pad0.5_TP2.0R
short,5,1.0,0.382,0.2,24,london_ny,0.5,3.0,1263,-71.15065629249813,-10.611481948906045,0.3737133808392716,0.897221305393778,-99.22627262723262,-0.1069422610357504,2/8,"{2019: 4.01, 2020: -12.45, 2021: -28.21, 2022: -6.51, 2023: -11.79, 2024: -2.31, 2025: -26.24, 2026: 12.36}",188.36511706050737,False,False,False,False,False,short_lb5_imp1.0_fib0.382_tol0.2_wait24h_sesslondon_ny_pad0.5_TP3.0R
short,5,1.0,0.382,0.2,24,london_ny,0.5,4.0,1263,-50.10626908620923,-7.472900429049155,0.36975455265241486,0.9280426228748553,-87.91811246502101,-0.08499841749926461,2/8,"{2019: 5.69, 2020: -9.47, 2021: -20.95, 2022: -3.3, 2023: -5.8, 2024: -2.72, 2025: -28.46, 2026: 14.91}",188.36511706050737,False,False,False,False,False,short_lb5_imp1.0_fib0.382_tol0.2_wait24h_sesslondon_ny_pad0.5_TP4.0R
short,5,1.0,0.382,0.2,72,all,0.5,2.0,1562,-103.54751030177893,-15.443182026380587,0.3866837387964149,0.8741458450728559,-139.02901596339103,-0.11107884148764362,1/8,"{2019: -0.14, 2020: -25.23, 2021: -40.23, 2022: -11.04, 2023: -11.94, 2024: -22.86, 2025: -7.73, 2026: 15.63}",232.95828412392123,True,False,False,False,False,short_lb5_imp1.0_fib0.382_tol0.2_wait72h_sessall_pad0.5_TP2.0R
short,5,1.0,0.382,0.2,72,all,0.5,3.0,1562,-83.04040766091644,-12.384731678385414,0.3719590268886043,0.9013493263746654,-123.49958722904422,-0.10028156333362072,2/8,"{2019: 1.78, 2020: -10.09, 2021: -38.52, 2022: -4.81, 2023: -10.09, 2024: -10.48, 2025: -26.52, 2026: 15.7}",232.95828412392123,True,False,False,False,False,short_lb5_imp1.0_fib0.382_tol0.2_wait72h_sessall_pad0.5_TP3.0R
short,5,1.0,0.382,0.2,72,all,0.5,4.0,1562,-41.39246731720759,-6.173315084425204,0.3687580025608195,0.9510625723551752,-100.71612574770816,-0.06129420724432185,2/8,"{2019: 4.58, 2020: -1.36, 2021: -28.97, 2022: -1.02, 2023: -3.69, 2024: -2.46, 2025: -27.71, 2026: 19.24}",232.95828412392123,True,False,False,False,False,short_lb5_imp1.0_fib0.382_tol0.2_wait72h_sessall_pad0.5_TP4.0R
short,5,1.0,0.382,0.2,72,london_ny,0.5,2.0,1471,-92.18954732686001,-13.749243764037347,0.3902107409925221,0.8810001091024976,-114.04572717777813,-0.12055904332658238,2/8,"{2019: 1.27, 2020: -14.06, 2021: -36.84, 2022: -11.89, 2023: -13.4, 2024: -17.53, 2025: -8.0, 2026: 8.25}",219.38645066983875,True,False,False,False,False,short_lb5_imp1.0_fib0.382_tol0.2_wait72h_sesslondon_ny_pad0.5_TP2.0R
short,5,1.0,0.382,0.2,72,london_ny,0.5,3.0,1471,-81.87097050885234,-12.210320620552112,0.3752549286199864,0.8968687293783277,-118.64690265059015,-0.1029131005342041,2/8,"{2019: 1.61, 2020: -6.16, 2021: -35.81, 2022: -4.45, 2023: -9.73, 2024: -11.97, 2025: -25.56, 2026: 10.2}",219.38645066983875,True,False,False,False,False,short_lb5_imp1.0_fib0.382_tol0.2_wait72h_sesslondon_ny_pad0.5_TP3.0R
short,5,1.0,0.382,0.2,72,london_ny,0.5,4.0,1471,-55.74129410737342,-8.313313847695616,0.37185588035350103,0.930141242305621,-105.69662167376023,-0.07865259755751912,2/8,"{2019: 3.3, 2020: -0.24, 2021: -28.55, 2022: -0.39, 2023: -3.76, 2024: -12.39, 2025: -27.7, 2026: 13.98}",219.38645066983875,True,False,False,False,False,short_lb5_imp1.0_fib0.382_tol0.2_wait72h_sesslondon_ny_pad0.5_TP4.0R
short,5,1.0,0.5,0.2,24,all,0.5,2.0,1394,-76.22606901789773,-11.365098737864654,0.3787661406025825,0.9050195115832635,-110.08952008712988,-0.10323506478064211,3/8,"{2019: 1.05, 2020: -15.68, 2021: -27.65, 2022: -28.05, 2023: 0.94, 2024: -22.26, 2025: -0.43, 2026: 15.85}",207.84159336438347,True,False,False,False,False,short_lb5_imp1.0_fib0.5_tol0.2_wait24h_sessall_pad0.5_TP2.0R
short,5,1.0,0.5,0.2,24,all,0.5,3.0,1394,-55.82662477990419,-8.323597307324864,0.35796269727403157,0.9328668083176596,-112.61219096483735,-0.07391382083955608,2/8,"{2019: 5.76, 2020: -16.82, 2021: -25.36, 2022: -23.34, 2023: -4.11, 2024: -17.51, 2025: -3.04, 2026: 28.59}",207.84159336438347,True,False,False,False,False,short_lb5_imp1.0_fib0.5_tol0.2_wait24h_sessall_pad0.5_TP3.0R
short,5,1.0,0.5,0.2,24,all,0.5,4.0,1394,-57.08860390118676,-8.511754948185663,0.3500717360114778,0.9322660136476896,-107.38876037850838,-0.07926113420235656,2/8,"{2019: 9.01, 2020: -14.71, 2021: -23.79, 2022: -23.88, 2023: -0.81, 2024: -12.5, 2025: -9.99, 2026: 19.58}",207.84159336438347,True,False,False,False,False,short_lb5_imp1.0_fib0.5_tol0.2_wait24h_sessall_pad0.5_TP4.0R
short,5,1.0,0.5,0.2,24,london_ny,0.5,2.0,1284,-91.2145011429377,-13.5998330383684,0.38161993769470404,0.8779299881097729,-118.40875578478945,-0.1148549610899248,1/8,"{2019: -0.41, 2020: -9.08, 2021: -21.17, 2022: -31.94, 2023: -6.44, 2024: -24.3, 2025: -8.71, 2026: 10.84}",191.44089374452537,False,False,False,False,False,short_lb5_imp1.0_fib0.5_tol0.2_wait24h_sesslondon_ny_pad0.5_TP2.0R
short,5,1.0,0.5,0.2,24,london_ny,0.5,3.0,1284,-89.97485301384022,-13.415004887462517,0.3605919003115265,0.8838758175103393,-124.11189462239153,-0.10808798728177872,2/8,"{2019: 2.7, 2020: -17.42, 2021: -23.69, 2022: -26.53, 2023: -8.83, 2024: -20.79, 2025: -13.56, 2026: 18.15}",191.44089374452537,False,False,False,False,False,short_lb5_imp1.0_fib0.5_tol0.2_wait24h_sesslondon_ny_pad0.5_TP3.0R
short,5,1.0,0.5,0.2,24,london_ny,0.5,4.0,1284,-83.6208414417388,-12.467639113143086,0.3543613707165109,0.8932036329176497,-119.98320714246242,-0.10391153403942269,2/8,"{2019: 4.87, 2020: -15.41, 2021: -22.13, 2022: -28.91, 2023: -4.12, 2024: -13.84, 2025: -16.22, 2026: 12.15}",191.44089374452537,False,False,False,False,False,short_lb5_imp1.0_fib0.5_tol0.2_wait24h_sesslondon_ny_pad0.5_TP4.0R
short,5,1.0,0.5,0.2,72,all,0.5,2.0,1580,-93.90106109096541,-14.000391790353346,0.3778481012658228,0.8961410570302567,-131.09882952427301,-0.10679265284943804,2/8,"{2019: -2.73, 2020: -23.3, 2021: -34.42, 2022: -27.42, 2023: 1.29, 2024: -18.61, 2025: -8.75, 2026: 20.04}",235.57368544887078,True,False,False,False,False,short_lb5_imp1.0_fib0.5_tol0.2_wait72h_sessall_pad0.5_TP2.0R
short,5,1.0,0.5,0.2,72,all,0.5,3.0,1580,-74.10057919133754,-11.04819400886031,0.3575949367088608,0.9208564887889146,-129.13833177492896,-0.08555317276450382,2/8,"{2019: 1.99, 2020: -22.47, 2021: -30.35, 2022: -27.61, 2023: -2.39, 2024: -12.79, 2025: -11.78, 2026: 31.29}",235.57368544887078,True,False,False,False,False,short_lb5_imp1.0_fib0.5_tol0.2_wait72h_sessall_pad0.5_TP3.0R
short,5,1.0,0.5,0.2,72,all,0.5,4.0,1580,-80.65300993210572,-12.025143539399066,0.3493670886075949,0.9150662632797877,-130.45085745546046,-0.09218140665349618,2/8,"{2019: 5.23, 2020: -18.35, 2021: -31.78, 2022: -27.14, 2023: -1.36, 2024: -7.8, 2025: -18.74, 2026: 19.29}",235.57368544887078,True,False,False,False,False,short_lb5_imp1.0_fib0.5_tol0.2_wait72h_sessall_pad0.5_TP4.0R
short,5,1.0,0.5,0.2,72,london_ny,0.5,2.0,1487,-103.88358576250195,-15.488758959314193,0.3853396099529254,0.8784156109452907,-133.285266491152,-0.11620758518228569,1/8,"{2019: -0.97, 2020: -10.75, 2021: -23.55, 2022: -29.43, 2023: -4.82, 2024: -26.28, 2025: -17.13, 2026: 9.02}",221.70763940662712,True,False,False,False,False,short_lb5_imp1.0_fib0.5_tol0.2_wait72h_sesslondon_ny_pad0.5_TP2.0R
short,5,1.0,0.5,0.2,72,london_ny,0.5,3.0,1487,-109.98439995145836,-16.39837369522003,0.3644922663080027,0.8757554105817672,-151.6431316049389,-0.10813792567896262,2/8,"{2019: 2.14, 2020: -15.1, 2021: -24.28, 2022: -28.39, 2023: -9.19, 2024: -26.8, 2025: -24.98, 2026: 16.63}",221.70763940662712,True,False,False,False,False,short_lb5_imp1.0_fib0.5_tol0.2_wait72h_sesslondon_ny_pad0.5_TP3.0R
short,5,1.0,0.5,0.2,72,london_ny,0.5,4.0,1487,-105.88667398438488,-15.787413943306717,0.3577673167451244,0.8817577394021996,-152.87178695665628,-0.10327225355050583,2/8,"{2019: 4.32, 2020: -9.1, 2021: -25.73, 2022: -33.77, 2023: -3.94, 2024: -21.65, 2025: -27.64, 2026: 11.62}",221.70763940662712,True,False,False,False,False,short_lb5_imp1.0_fib0.5_tol0.2_wait72h_sesslondon_ny_pad0.5_TP4.0R
short,5,1.0,0.618,0.2,24,all,0.5,2.0,1332,-63.36146979993794,-9.447812202689951,0.36936936936936937,0.9243728985230636,-84.26033513539079,-0.1121264493846252,2/8,"{2019: -9.85, 2020: -10.15, 2021: -10.37, 2022: -32.52, 2023: 14.74, 2024: -0.23, 2025: -29.03, 2026: 14.03}",198.61417188897565,False,False,False,False,False,short_lb5_imp1.0_fib0.618_tol0.2_wait24h_sessall_pad0.5_TP2.0R
short,5,1.0,0.618,0.2,24,all,0.5,3.0,1332,-45.59024357965062,-6.797949305397145,0.3333333333333333,0.948351184329958,-89.01586409191086,-0.07636784043772368,2/8,"{2019: -5.0, 2020: -7.56, 2021: -13.72, 2022: -13.48, 2023: 5.15, 2024: -11.41, 2025: -29.27, 2026: 29.69}",198.61417188897565,False,False,False,False,False,short_lb5_imp1.0_fib0.618_tol0.2_wait24h_sessall_pad0.5_TP3.0R
short,5,1.0,0.618,0.2,24,all,0.5,4.0,1332,-40.310754551093076,-6.010726076114946,0.31756756756756754,0.95537308494147,-88.19043035705869,-0.06815621663007174,2/8,"{2019: -1.96, 2020: -9.84, 2021: -28.12, 2022: -5.84, 2023: 2.14, 2024: -2.09, 2025: -27.51, 2026: 32.92}",198.61417188897565,False,False,False,False,False,short_lb5_imp1.0_fib0.618_tol0.2_wait24h_sessall_pad0.5_TP4.0R
short,5,1.0,0.618,0.2,24,london_ny,0.5,2.0,1219,-93.84898743949825,-13.993083922727047,0.3601312551271534,0.8794801180526965,-115.93887347098307,-0.1206936336692042,2/8,"{2019: -9.05, 2020: -0.67, 2021: -8.4, 2022: -40.24, 2023: 1.4, 2024: -10.76, 2025: -35.68, 2026: 9.55}",181.7554964330414,False,False,False,False,False,short_lb5_imp1.0_fib0.618_tol0.2_wait24h_sesslondon_ny_pad0.5_TP2.0R
short,5,1.0,0.618,0.2,24,london_ny,0.5,3.0,1219,-88.15283795812677,-13.143775902428864,0.324856439704676,0.892488585109927,-128.27829369610362,-0.10246297735739292,1/8,"{2019: -2.95, 2020: -0.32, 2021: -13.23, 2022: -25.57, 2023: -9.97, 2024: -17.38, 2025: -36.4, 2026: 17.67}",181.7554964330414,False,False,False,False,False,short_lb5_imp1.0_fib0.618_tol0.2_wait24h_sesslondon_ny_pad0.5_TP3.0R
short,5,1.0,0.618,0.2,24,london_ny,0.5,4.0,1219,-77.77011598555825,-11.595689941435888,0.31091058244462677,0.907137051098826,-117.52276952499342,-0.09866760278287899,2/8,"{2019: 1.09, 2020: -8.39, 2021: -26.44, 2022: -15.16, 2023: -12.09, 2024: -10.64, 2025: -27.46, 2026: 21.32}",181.7554964330414,False,False,False,False,False,short_lb5_imp1.0_fib0.618_tol0.2_wait24h_sesslondon_ny_pad0.5_TP4.0R
short,5,1.0,0.618,0.2,72,all,0.5,2.0,1557,-83.08160052193027,-12.388275740896297,0.36673089274245346,0.9144692765053585,-106.41937474773023,-0.11640996548103212,3/8,"{2019: -9.98, 2020: -13.81, 2021: -21.12, 2022: -38.32, 2023: 21.26, 2024: 10.21, 2025: -43.45, 2026: 12.14}",232.16386308643777,True,False,False,False,False,short_lb5_imp1.0_fib0.618_tol0.2_wait72h_sessall_pad0.5_TP2.0R
short,5,1.0,0.618,0.2,72,all,0.5,3.0,1557,-67.73096987121995,-10.099347216373507,0.33204881181759793,0.9337449789357252,-107.35474255583127,-0.09407453248859693,2/8,"{2019: -4.24, 2020: -11.48, 2021: -27.91, 2022: -19.97, 2023: 15.34, 2024: -3.58, 2025: -42.7, 2026: 26.8}",232.16386308643777,True,False,False,False,False,short_lb5_imp1.0_fib0.618_tol0.2_wait72h_sessall_pad0.5_TP3.0R
short,5,1.0,0.618,0.2,72,all,0.5,4.0,1557,-57.68266692781569,-8.60104739055234,0.3179190751445087,0.9447417995922063,-103.01192750565883,-0.08349564558997163,3/8,"{2019: -1.13, 2020: -9.96, 2021: -42.08, 2022: -12.52, 2023: 14.35, 2024: 6.57, 2025: -39.94, 2026: 27.03}",232.16386308643777,True,False,False,False,False,short_lb5_imp1.0_fib0.618_tol0.2_wait72h_sessall_pad0.5_TP4.0R
short,5,1.0,0.618,0.2,72,london_ny,0.5,2.0,1454,-92.0384855837589,-13.723134239722249,0.3658872077028886,0.8988121443982082,-115.19027426750435,-0.11913448706488236,3/8,"{2019: -10.02, 2020: 1.44, 2021: -17.01, 2022: -39.36, 2023: 9.95, 2024: -4.27, 2025: -43.33, 2026: 10.56}",216.79449697591647,True,False,False,False,False,short_lb5_imp1.0_fib0.618_tol0.2_wait72h_sesslondon_ny_pad0.5_TP2.0R
short,5,1.0,0.618,0.2,72,london_ny,0.5,3.0,1454,-81.87444866522699,-12.207654686078667,0.3321870701513067,0.9144648966964525,-130.20427169436275,-0.09375771260972542,2/8,"{2019: -2.92, 2020: 6.93, 2021: -25.0, 2022: -21.41, 2023: -0.25, 2024: -13.75, 2025: -44.16, 2026: 18.69}",216.79449697591647,True,False,False,False,False,short_lb5_imp1.0_fib0.618_tol0.2_wait72h_sesslondon_ny_pad0.5_TP3.0R
short,5,1.0,0.618,0.2,72,london_ny,0.5,4.0,1454,-65.02340430447022,-9.695128079676246,0.3204951856946355,0.9332912336850602,-121.47130924474189,-0.07981413998051493,3/8,"{2019: 1.19, 2020: 4.9, 2021: -37.97, 2022: -9.97, 2023: -0.71, 2024: -11.97, 2025: -34.21, 2026: 23.72}",216.79449697591647,True,False,False,False,False,short_lb5_imp1.0_fib0.618_tol0.2_wait72h_sesslondon_ny_pad0.5_TP4.0R
short,5,1.0,0.786,0.2,24,all,0.5,2.0,1148,-126.20689933508417,-18.814250686768013,0.3318815331010453,0.8454641416275311,-137.02591469047061,-0.1373043247276819,0/8,"{2019: -5.86, 2020: -15.68, 2021: -11.19, 2022: -31.08, 2023: -12.01, 2024: -12.65, 2025: -36.65, 2026: -1.08}",171.13771039619746,False,False,False,False,False,short_lb5_imp1.0_fib0.786_tol0.2_wait24h_sessall_pad0.5_TP2.0R
short,5,1.0,0.786,0.2,24,all,0.5,3.0,1148,-91.62939106152345,-13.659620375668052,0.2735191637630662,0.8968741089498752,-127.95291654671385,-0.10675505290792736,2/8,"{2019: -1.52, 2020: 2.3, 2021: -11.18, 2022: -18.75, 2023: -24.08, 2024: -5.82, 2025: -33.65, 2026: 1.07}",171.13771039619746,False,False,False,False,False,short_lb5_imp1.0_fib0.786_tol0.2_wait24h_sessall_pad0.5_TP3.0R
short,5,1.0,0.786,0.2,24,all,0.5,4.0,1148,-97.9460543312477,-14.60127480887743,0.24477351916376305,0.8937712666090291,-127.24162189220361,-0.1147523474767346,1/8,"{2019: -9.3, 2020: 5.9, 2021: -11.66, 2022: -24.92, 2023: -4.67, 2024: -7.31, 2025: -37.73, 2026: -8.26}",171.13771039619746,False,False,False,False,False,short_lb5_imp1.0_fib0.786_tol0.2_wait24h_sessall_pad0.5_TP4.0R
short,5,1.0,0.786,0.2,24,london_ny,0.5,2.0,1065,-91.11478165464115,-13.582905152983225,0.339906103286385,0.8783136306959817,-122.09472805495484,-0.11124890787151398,2/8,"{2019: -3.59, 2020: 2.87, 2021: -3.48, 2022: -29.46, 2023: 1.13, 2024: -22.93, 2025: -34.57, 2026: -1.08}",158.76451356441663,False,False,False,False,False,short_lb5_imp1.0_fib0.786_tol0.2_wait24h_sesslondon_ny_pad0.5_TP2.0R
short,5,1.0,0.786,0.2,24,london_ny,0.5,3.0,1065,-76.86457871613418,-11.458560986104088,0.27417840375586855,0.9066688275292077,-128.65704582872277,-0.08906283299368246,2/8,"{2019: 2.63, 2020: 21.86, 2021: -10.58, 2022: -22.36, 2023: -15.2, 2024: -7.31, 2025: -38.57, 2026: -7.33}",158.76451356441663,False,False,False,False,False,short_lb5_imp1.0_fib0.786_tol0.2_wait24h_sesslondon_ny_pad0.5_TP3.0R
short,5,1.0,0.786,0.2,24,london_ny,0.5,4.0,1065,-95.99670701671492,-14.310676519525414,0.24131455399061033,0.8882976004207166,-133.7019499169777,-0.10703416463568136,2/8,"{2019: -4.15, 2020: 13.37, 2021: -17.66, 2022: -21.99, 2023: 1.33, 2024: -18.31, 2025: -38.49, 2026: -10.09}",158.76451356441663,False,False,False,False,False,short_lb5_imp1.0_fib0.786_tol0.2_wait24h_sesslondon_ny_pad0.5_TP4.0R
short,5,1.0,0.786,0.2,72,all,0.5,2.0,1410,-160.89709331991503,-23.98567958203273,0.3304964539007092,0.8389862372031633,-169.59714439015104,-0.1414273787939182,0/8,"{2019: -8.4, 2020: -24.87, 2021: -19.01, 2022: -41.19, 2023: -10.18, 2024: -4.16, 2025: -45.77, 2026: -7.31}",210.1952714796502,True,False,False,False,False,short_lb5_imp1.0_fib0.786_tol0.2_wait72h_sessall_pad0.5_TP2.0R
short,5,1.0,0.786,0.2,72,all,0.5,3.0,1410,-117.38424520561395,-17.499016516615495,0.2765957446808511,0.8913855967995595,-133.04351280335308,-0.13152852136789392,1/8,"{2019: -6.06, 2020: -11.46, 2021: -12.35, 2022: -24.19, 2023: -16.73, 2024: 5.69, 2025: -44.49, 2026: -7.8}",210.1952714796502,True,False,False,False,False,short_lb5_imp1.0_fib0.786_tol0.2_wait72h_sessall_pad0.5_TP3.0R
short,5,1.0,0.786,0.2,72,all,0.5,4.0,1410,-100.16066194243257,-14.931416686929843,0.2531914893617021,0.9101095806830914,-110.10323374526074,-0.1356128805578569,2/8,"{2019: -14.41, 2020: -6.53, 2021: -9.32, 2022: -21.58, 2023: 3.78, 2024: 10.27, 2025: -46.23, 2026: -16.13}",210.1952714796502,True,False,False,False,False,short_lb5_imp1.0_fib0.786_tol0.2_wait72h_sessall_pad0.5_TP4.0R
short,5,1.0,0.786,0.2,72,london_ny,0.5,2.0,1325,-91.85705781114272,-13.693559719102884,0.3449056603773585,0.9000551465330735,-127.71551889626242,-0.10721923097087009,3/8,"{2019: -3.09, 2020: 1.66, 2021: -0.25, 2022: -36.58, 2023: 1.29, 2024: -23.44, 2025: -34.67, 2026: 3.22}",197.52392532662162,False,False,False,False,False,short_lb5_imp1.0_fib0.786_tol0.2_wait72h_sesslondon_ny_pad0.5_TP2.0R
short,5,1.0,0.786,0.2,72,london_ny,0.5,3.0,1325,-59.54093370509904,-8.876044485315708,0.2837735849056604,0.9407863795891144,-102.51712047863441,-0.0865810943955021,3/8,"{2019: 1.03, 2020: 18.28, 2021: 1.82, 2022: -15.48, 2023: -10.22, 2024: -5.8, 2025: -41.4, 2026: -7.78}",197.52392532662162,False,False,False,False,False,short_lb5_imp1.0_fib0.786_tol0.2_wait72h_sesslondon_ny_pad0.5_TP3.0R
short,5,1.0,0.786,0.2,72,london_ny,0.5,4.0,1325,-56.74333073504974,-8.45899277199529,0.2550943396226415,0.9456099316830978,-91.03620356968446,-0.09291899750103572,2/8,"{2019: -6.32, 2020: 10.66, 2021: -4.41, 2022: -3.0, 2023: 0.69, 2024: -10.51, 2025: -36.31, 2026: -7.54}",197.52392532662162,False,False,False,False,False,short_lb5_imp1.0_fib0.786_tol0.2_wait72h_sesslondon_ny_pad0.5_TP4.0R
long,5,2.0,0.382,0.2,24,all,0.5,2.0,1207,142.8699059812928,21.28941257379892,0.4739022369511185,1.261721150897151,-26.88411718566363,0.7918955428877474,6/8,"{2019: -0.36, 2020: 27.21, 2021: 6.23, 2022: 13.7, 2023: 3.73, 2024: 51.7, 2025: 47.42, 2026: -6.77}",179.8581779702434,False,False,False,False,False,long_lb5_imp2.0_fib0.382_tol0.2_wait24h_sessall_pad0.5_TP2.0R
long,5,2.0,0.382,0.2,24,all,0.5,3.0,1207,183.62026591292593,27.361728637539724,0.4623032311516156,1.328264866939883,-30.53786261125711,0.8959935731537879,6/8,"{2019: -2.23, 2020: 38.18, 2021: 10.4, 2022: 20.09, 2023: 4.77, 2024: 60.65, 2025: 54.87, 2026: -3.1}",179.8581779702434,False,True,False,False,False,long_lb5_imp2.0_fib0.382_tol0.2_wait24h_sessall_pad0.5_TP3.0R
long,5,2.0,0.382,0.2,24,all,0.5,4.0,1207,200.74936508471865,29.914179811781846,0.45898922949461474,1.3569606444230957,-29.110733378750055,1.0275996630719817,6/8,"{2019: -2.23, 2020: 33.69, 2021: 11.99, 2022: 25.69, 2023: 12.22, 2024: 64.02, 2025: 59.42, 2026: -4.04}",179.8581779702434,False,True,False,False,False,long_lb5_imp2.0_fib0.382_tol0.2_wait24h_sessall_pad0.5_TP4.0R
long,5,2.0,0.382,0.2,24,london_ny,0.5,2.0,1092,131.20053161521187,19.550529051399604,0.46794871794871795,1.2665981340319485,-22.5146912751421,0.8683454199962692,7/8,"{2019: 1.82, 2020: 21.77, 2021: 4.27, 2022: 9.93, 2023: 7.47, 2024: 45.54, 2025: 47.37, 2026: -6.96}",162.72173185046046,False,False,False,True,False,long_lb5_imp2.0_fib0.382_tol0.2_wait24h_sesslondon_ny_pad0.5_TP2.0R
long,5,2.0,0.382,0.2,24,london_ny,0.5,3.0,1092,164.00186826235517,24.43834068714423,0.45604395604395603,1.3250482531881203,-30.658539223716758,0.7971136690113166,7/8,"{2019: 1.92, 2020: 31.51, 2021: 10.49, 2022: 17.24, 2023: 3.88, 2024: 49.32, 2025: 55.01, 2026: -5.37}",162.72173185046046,False,True,False,True,False,long_lb5_imp2.0_fib0.382_tol0.2_wait24h_sesslondon_ny_pad0.5_TP3.0R
long,5,2.0,0.382,0.2,24,london_ny,0.5,4.0,1092,185.73174433228297,27.676365473769255,0.4523809523809524,1.3659232547648466,-30.26127046558331,0.9145804207145264,7/8,"{2019: 2.13, 2020: 30.18, 2021: 12.71, 2022: 27.1, 2023: 10.42, 2024: 50.58, 2025: 59.92, 2026: -7.31}",162.72173185046046,False,True,False,True,False,long_lb5_imp2.0_fib0.382_tol0.2_wait24h_sesslondon_ny_pad0.5_TP4.0R
long,5,2.0,0.382,0.2,72,all,0.5,2.0,1397,162.66117048505907,24.238559859113384,0.4753042233357194,1.261399812633377,-33.19982459505962,0.7300809614132799,7/8,"{2019: 2.68, 2020: 26.44, 2021: 5.4, 2022: 19.94, 2023: 1.84, 2024: 61.97, 2025: 53.55, 2026: -9.16}",208.17056721162388,True,False,False,True,False,long_lb5_imp2.0_fib0.382_tol0.2_wait72h_sessall_pad0.5_TP2.0R
