win_start,win_end,anchor,minor_lb,sl_buf,rr,n,net,yr_r,wr,pf,dd,mar,pos_years,years_dict,trades_per_year,gate_trades_yr_ge_200,gate_pf_ge_1p3,gate_mar_ge_1p5,gate_pos_years_ge_7,gate_ALL_PASS,label
20,23,19:55,5,0.2,2.0,3445,-257.1025633889364,-12.683281949219754,0.39593613933236577,0.8998340743265165,-294.60817345779145,-0.04305135801344931,8/21,"{2006: -8.42, 2007: -48.05, 2008: -30.74, 2009: 13.13, 2010: -11.14, 2011: 19.05, 2012: 3.93, 2013: 21.84, 2014: -25.64, 2015: -34.22, 2016: -2.77, 2017: -28.84, 2018: -43.36, 2019: -22.28, 2020: 2.77, 2021: -32.18, 2022: 11.3, 2023: -48.41, 2024: -9.21, 2025: 11.04, 2026: 5.1}",169.9473771833357,False,False,False,True,False,w20-23_anc19:55_ml5_sl0.2_RR2.0
20,23,19:55,5,0.2,3.0,3445,-36.132028577226954,-1.7824509402069824,0.33062409288824385,0.9872749019999214,-187.45443450950665,-0.009508715784030099,11/21,"{2006: 7.08, 2007: -43.12, 2008: -1.5, 2009: 28.25, 2010: -6.22, 2011: 22.45, 2012: 4.75, 2013: 43.27, 2014: -37.66, 2015: -22.52, 2016: 16.93, 2017: -17.71, 2018: -53.86, 2019: -18.39, 2020: 8.21, 2021: -21.34, 2022: 26.86, 2023: -36.5, 2024: 23.88, 2025: 27.78, 2026: 13.2}",169.9473771833357,False,False,False,True,False,w20-23_anc19:55_ml5_sl0.2_RR3.0
20,23,19:55,5,0.5,1.5,3448,-320.7071412612998,-15.820997823315949,0.4390951276102088,0.8587280318969429,-327.14811781664395,-0.04836035105108907,3/21,"{2006: -19.14, 2007: -29.75, 2008: -33.57, 2009: -2.84, 2010: -3.83, 2011: 17.47, 2012: -6.16, 2013: 16.1, 2014: -30.09, 2015: -27.21, 2016: 4.04, 2017: -23.44, 2018: -56.06, 2019: -26.72, 2020: -0.8, 2021: -33.07, 2022: -1.95, 2023: -39.69, 2024: -15.73, 2025: -5.37, 2026: -2.89}",170.0953719965578,False,False,False,False,False,w20-23_anc19:55_ml5_sl0.5_RR1.5
20,23,19:55,5,0.5,2.0,3448,-177.38526626794385,-8.750699783223423,0.3874709976798144,0.9282471516472722,-207.46205071327032,-0.04217976132568752,9/21,"{2006: -17.58, 2007: -24.85, 2008: -21.7, 2009: 7.2, 2010: -4.54, 2011: 17.78, 2012: 8.13, 2013: 28.93, 2014: -46.51, 2015: -22.69, 2016: 10.58, 2017: -7.73, 2018: -42.04, 2019: -21.47, 2020: -10.89, 2021: -11.18, 2022: 1.66, 2023: -36.26, 2024: 4.72, 2025: 5.9, 2026: 5.18}",170.0953719965578,False,False,False,True,False,w20-23_anc19:55_ml5_sl0.5_RR2.0
20,23,19:55,5,0.5,3.0,3448,54.451818593901336,2.6861955741353625,0.33410672853828305,1.02035640175243,-108.30465345049173,0.024802217527645543,13/21,"{2006: 4.73, 2007: -29.96, 2008: 7.77, 2009: 17.28, 2010: -1.0, 2011: 18.63, 2012: 12.45, 2013: 42.52, 2014: -29.22, 2015: -14.82, 2016: 36.94, 2017: -5.93, 2018: -38.97, 2019: 0.97, 2020: 15.8, 2021: 12.67, 2022: -2.13, 2023: -58.88, 2024: 23.87, 2025: 28.66, 2026: 13.05}",170.0953719965578,False,False,False,True,False,w20-23_anc19:55_ml5_sl0.5_RR3.0
20,23,19:55,5,1.0,1.5,3449,-169.19532873307045,-8.346677024632106,0.4407074514351986,0.9204540223687665,-182.48666128098404,-0.045738559553020156,6/21,"{2006: 0.32, 2007: -29.99, 2008: -9.59, 2009: -3.01, 2010: -9.68, 2011: 8.59, 2012: 3.57, 2013: 28.16, 2014: -31.5, 2015: 1.34, 2016: -4.81, 2017: -10.07, 2018: -39.19, 2019: -16.64, 2020: -2.93, 2021: -17.12, 2022: 6.2, 2023: -35.78, 2024: -4.31, 2025: -2.53, 2026: -0.22}",170.14470360096513,False,False,False,False,False,w20-23_anc19:55_ml5_sl1.0_RR1.5
20,23,19:55,5,1.0,2.0,3449,-35.909470994604675,-1.771471817583203,0.39634676717889245,0.9842744152948736,-102.88031372206628,-0.017218763760469064,14/21,"{2006: 7.97, 2007: -28.66, 2008: 0.14, 2009: 1.95, 2010: -9.38, 2011: 9.37, 2012: 9.01, 2013: 41.25, 2014: -25.21, 2015: 8.68, 2016: 13.1, 2017: -11.85, 2018: -36.57, 2019: -5.06, 2020: 6.08, 2021: 2.31, 2022: 8.34, 2023: -44.97, 2024: 8.46, 2025: 2.6, 2026: 6.54}",170.14470360096513,False,False,False,True,False,w20-23_anc19:55_ml5_sl1.0_RR2.0
20,23,19:55,5,1.0,3.0,3449,118.85196719168874,5.863158228536246,0.35401565671209045,1.0488320010014247,-66.4142104207506,0.08828168235971902,14/21,"{2006: 20.4, 2007: -24.16, 2008: 7.02, 2009: 17.76, 2010: 11.43, 2011: -4.95, 2012: 11.67, 2013: 35.44, 2014: -4.91, 2015: 18.9, 2016: 11.03, 2017: -7.74, 2018: -29.04, 2019: -9.04, 2020: 12.18, 2021: 12.14, 2022: 13.8, 2023: -40.85, 2024: 20.72, 2025: 38.25, 2026: 8.8}",170.14470360096513,False,False,False,True,False,w20-23_anc19:55_ml5_sl1.0_RR3.0
20,23,19:55,10,0.2,1.5,2621,-287.09124056748897,-14.162870766174462,0.4418161007249142,0.8347995416501652,-299.9149809106064,-0.04722295206185746,4/21,"{2006: -9.51, 2007: -48.28, 2008: -19.89, 2009: 1.34, 2010: -15.54, 2011: -0.01, 2012: -1.45, 2013: 1.47, 2014: -9.61, 2015: -18.15, 2016: -1.94, 2017: -30.96, 2018: -40.02, 2019: -18.66, 2020: -17.61, 2021: -19.86, 2022: 6.85, 2023: -35.05, 2024: -8.3, 2025: 1.41, 2026: -3.31}",129.29995427504846,False,False,False,False,False,w20-23_anc19:55_ml10_sl0.2_RR1.5
20,23,19:55,10,0.2,2.0,2621,-150.7208604058551,-7.435406470344535,0.39603204883632204,0.9196384905532047,-176.256197618669,-0.04218521998546154,9/21,"{2006: 3.07, 2007: -40.6, 2008: -5.53, 2009: 1.18, 2010: -13.2, 2011: 0.32, 2012: 11.12, 2013: 10.12, 2014: -17.66, 2015: -5.43, 2016: 4.85, 2017: -24.3, 2018: -35.93, 2019: -11.15, 2020: -16.83, 2021: -14.59, 2022: 20.65, 2023: -22.42, 2024: -6.21, 2025: 10.46, 2026: 1.36}",129.29995427504846,False,False,False,True,False,w20-23_anc19:55_ml10_sl0.2_RR2.0
20,23,19:55,10,0.2,3.0,2621,6.13475711780417,0.30264166914178076,0.33880198397558187,1.0030044961712499,-101.78902102002615,0.0029732250699438254,13/21,"{2006: 10.42, 2007: -31.0, 2008: 18.47, 2009: 13.41, 2010: -3.36, 2011: 6.67, 2012: 7.81, 2013: 16.15, 2014: -21.82, 2015: 4.62, 2016: 14.41, 2017: -9.33, 2018: -24.97, 2019: -18.71, 2020: 4.11, 2021: -24.1, 2022: 26.63, 2023: -31.12, 2024: 9.21, 2025: 28.86, 2026: 9.77}",129.29995427504846,False,False,False,True,False,w20-23_anc19:55_ml10_sl0.2_RR3.0
20,23,19:55,10,0.5,1.5,2623,-194.2075275533059,-9.58070371328221,0.43995425085779644,0.8835556402041512,-205.58998221866182,-0.046601024086340676,5/21,"{2006: 2.33, 2007: -30.33, 2008: -19.17, 2009: -7.55, 2010: -1.59, 2011: 6.65, 2012: 2.69, 2013: 10.52, 2014: -20.91, 2015: -0.73, 2016: 3.1, 2017: -25.78, 2018: -42.78, 2019: -9.6, 2020: -23.12, 2021: -4.64, 2022: -2.81, 2023: -20.5, 2024: -4.02, 2025: -2.68, 2026: -3.26}",129.39861887197716,False,False,False,False,False,w20-23_anc19:55_ml10_sl0.5_RR1.5
20,23,19:55,10,0.5,2.0,2623,-37.73099967441425,-1.861356937296311,0.40030499428135724,0.9787903912344709,-90.87099669175582,-0.020483509646210152,12/21,"{2006: 13.99, 2007: -23.25, 2008: -10.85, 2009: 0.75, 2010: -8.05, 2011: 6.47, 2012: 21.35, 2013: 16.5, 2014: -31.4, 2015: 12.79, 2016: 10.41, 2017: -12.55, 2018: -32.87, 2019: -8.44, 2020: -7.52, 2021: 2.91, 2022: 10.48, 2023: -20.8, 2024: 3.8, 2025: 17.17, 2026: 1.38}",129.39861887197716,False,False,False,True,False,w20-23_anc19:55_ml10_sl0.5_RR2.0
20,23,19:55,10,0.5,3.0,2623,103.76212923466355,5.118824328700369,0.34959969500571864,1.054056790668273,-75.13499364796905,0.06812836576101493,13/21,"{2006: 21.25, 2007: -25.21, 2008: 9.23, 2009: 12.18, 2010: 0.57, 2011: 14.46, 2012: 21.8, 2013: 18.28, 2014: -19.95, 2015: 21.99, 2016: 29.35, 2017: -2.61, 2018: -15.34, 2019: -2.21, 2020: 1.39, 2021: -5.74, 2022: -1.88, 2023: -32.62, 2024: 14.3, 2025: 34.96, 2026: 9.56}",129.39861887197716,False,False,False,True,False,w20-23_anc19:55_ml10_sl0.5_RR3.0
20,23,19:55,10,1.0,1.5,2623,-93.25159582944016,-4.60031555773442,0.44452916507815476,0.9403809456550967,-116.26494334799793,-0.03956752074410774,8/21,"{2006: 9.53, 2007: -27.56, 2008: -10.69, 2009: -7.26, 2010: -5.13, 2011: -1.01, 2012: 14.41, 2013: 15.8, 2014: -22.38, 2015: 18.23, 2016: 2.65, 2017: -13.58, 2018: -33.93, 2019: -2.36, 2020: -9.07, 2021: -6.45, 2022: 3.09, 2023: -21.29, 2024: 1.86, 2025: 2.57, 2026: -0.69}",129.39861887197716,False,False,False,True,False,w20-23_anc19:55_ml10_sl1.0_RR1.5
20,23,19:55,10,1.0,2.0,2623,31.045623177231153,1.5315519485907567,0.40907357987037746,1.0187702525462035,-51.942955958386506,0.029485267450272596,13/21,"{2006: 19.26, 2007: -23.55, 2008: -2.35, 2009: -1.64, 2010: -2.78, 2011: 6.6, 2012: 17.43, 2013: 19.62, 2014: -15.96, 2015: 17.69, 2016: 13.32, 2017: -13.31, 2018: -23.53, 2019: 6.56, 2020: 6.04, 2021: 3.67, 2022: 3.96, 2023: -27.56, 2024: 9.99, 2025: 15.27, 2026: 2.31}",129.39861887197716,False,False,False,True,False,w20-23_anc19:55_ml10_sl1.0_RR2.0
20,23,19:55,10,1.0,3.0,2623,132.59062861126702,6.541000464226157,0.36980556614563476,1.0754608290866097,-64.1279628723055,0.10199919303925017,12/21,"{2006: 27.83, 2007: -18.34, 2008: -9.99, 2009: 11.6, 2010: 15.77, 2011: 5.89, 2012: 39.61, 2013: 29.47, 2014: -13.08, 2015: 25.1, 2016: 7.19, 2017: -4.35, 2018: -20.76, 2019: 4.7, 2020: -2.91, 2021: -12.1, 2022: -0.82, 2023: -19.99, 2024: 22.05, 2025: 40.51, 2026: 5.2}",129.39861887197716,False,False,False,True,False,w20-23_anc19:55_ml10_sl1.0_RR3.0
20,23,19:45,3,0.2,1.5,3846,-682.0495246225187,-33.64656577662641,0.43681747269890797,0.7501939801277294,-690.9008317976094,-0.04869955893537373,1/21,"{2006: -37.98, 2007: -51.12, 2008: -48.62, 2009: -37.84, 2010: -9.14, 2011: -2.16, 2012: -31.78, 2013: 13.29, 2014: -40.2, 2015: -63.46, 2016: -39.5, 2017: -47.98, 2018: -55.18, 2019: -34.53, 2020: -2.86, 2021: -70.15, 2022: -10.45, 2023: -70.25, 2024: -27.75, 2025: -12.77, 2026: -1.63}",189.72917259714296,False,False,False,False,False,w20-23_anc19:45_ml3_sl0.2_RR1.5
20,23,19:45,3,0.2,2.0,3846,-443.48940976130666,-21.878023601042127,0.38845553822152884,0.850150524064647,-482.1086336675265,-0.045379862697355736,6/21,"{2006: -24.2, 2007: -42.47, 2008: -45.12, 2009: -26.84, 2010: -5.33, 2011: 19.24, 2012: -9.21, 2013: 19.57, 2014: -41.19, 2015: -41.21, 2016: -27.83, 2017: -30.76, 2018: -53.08, 2019: -34.75, 2020: 6.41, 2021: -52.15, 2022: 12.05, 2023: -65.22, 2024: -14.31, 2025: 3.08, 2026: 9.83}",189.72917259714296,False,False,False,False,False,w20-23_anc19:45_ml3_sl0.2_RR2.0
20,23,19:45,3,0.2,3.0,3846,-136.45353500590556,-6.731465495222503,0.3244929797191888,0.9582753274744319,-247.34005775518278,-0.02721542784584173,10/21,"{2006: 7.42, 2007: -49.09, 2008: -14.0, 2009: 6.78, 2010: -6.13, 2011: 33.74, 2012: 5.28, 2013: 38.69, 2014: -24.81, 2015: -31.71, 2016: -10.95, 2017: -47.36, 2018: -53.21, 2019: -25.39, 2020: 18.63, 2021: -10.11, 2022: 23.36, 2023: -57.42, 2024: 21.54, 2025: 26.42, 2026: 11.86}",189.72917259714296,False,False,False,True,False,w20-23_anc19:45_ml3_sl0.2_RR3.0
20,23,19:45,3,0.5,1.5,3849,-430.4532873243069,-21.234931369152626,0.4372564302416212,0.8331016332861538,-438.4889673701313,-0.04842751574004389,3/21,"{2006: -31.31, 2007: -31.4, 2008: -47.22, 2009: -20.32, 2010: 11.22, 2011: 13.44, 2012: -13.56, 2013: 14.62, 2014: -44.49, 2015: -33.6, 2016: -5.91, 2017: -29.89, 2018: -60.06, 2019: -29.99, 2020: -1.01, 2021: -48.06, 2022: -1.54, 2023: -45.67, 2024: -13.53, 2025: -10.69, 2026: -1.47}",189.87716727155572,False,False,False,False,False,w20-23_anc19:45_ml3_sl0.5_RR1.5
20,23,19:45,3,0.5,2.0,3849,-249.25284661438684,-12.296031293715602,0.3858144972720187,0.9112860210530774,-281.5206726421076,-0.043677187818272,8/21,"{2006: -23.01, 2007: -24.23, 2008: -33.79, 2009: -2.32, 2010: -1.98, 2011: 13.76, 2012: 9.87, 2013: 24.36, 2014: -40.47, 2015: -25.1, 2016: 4.44, 2017: -32.51, 2018: -47.18, 2019: -24.0, 2020: -11.9, 2021: -14.81, 2022: 7.56, 2023: -47.25, 2024: 4.33, 2025: 5.02, 2026: 9.94}",189.87716727155572,False,False,False,True,False,w20-23_anc19:45_ml3_sl0.5_RR2.0
20,23,19:45,3,0.5,3.0,3849,52.881788223081664,2.608741010146288,0.3315146791374383,1.01737065461497,-108.99868933237948,0.023933691552851796,12/21,"{2006: 0.08, 2007: -22.63, 2008: -4.47, 2009: 10.14, 2010: -2.93, 2011: 25.36, 2012: 24.7, 2013: 39.09, 2014: -26.23, 2015: -13.36, 2016: 27.5, 2017: -16.47, 2018: -43.36, 2019: -3.0, 2020: 14.22, 2021: 23.98, 2022: 14.04, 2023: -55.6, 2024: 19.03, 2025: 31.04, 2026: 11.76}",189.87716727155572,False,False,False,True,False,w20-23_anc19:45_ml3_sl0.5_RR3.0
20,23,19:45,3,1.0,1.5,3850,-198.52247553134646,-9.793423043291453,0.44207792207792207,0.9173165204726281,-216.05642274471163,-0.04532808105808169,5/21,"{2006: -7.48, 2007: -22.33, 2008: -11.44, 2009: -11.43, 2010: -3.61, 2011: 9.55, 2012: 0.45, 2013: 27.48, 2014: -35.93, 2015: -0.73, 2016: -5.49, 2017: -31.62, 2018: -42.37, 2019: -9.96, 2020: -3.76, 2021: -18.98, 2022: 8.48, 2023: -32.61, 2024: -7.33, 2025: -1.58, 2026: 2.16}",189.92649882969332,False,False,False,False,False,w20-23_anc19:45_ml3_sl1.0_RR1.5
20,23,19:45,3,1.0,2.0,3850,-35.241579497754074,-1.7385220278536968,0.3966233766233766,0.9863531484767963,-119.60937396918237,-0.014534998137366984,12/21,"{2006: 6.69, 2007: -22.41, 2008: -1.54, 2009: 4.44, 2010: -10.61, 2011: 10.35, 2012: 18.13, 2013: 39.64, 2014: -26.85, 2015: 6.79, 2016: 7.05, 2017: -19.78, 2018: -41.11, 2019: -5.42, 2020: -4.18, 2021: 2.15, 2022: 15.46, 2023: -37.0, 2024: 9.44, 2025: 4.27, 2026: 9.27}",189.92649882969332,False,False,False,True,False,w20-23_anc19:45_ml3_sl1.0_RR2.0
20,23,19:45,3,1.0,3.0,3850,143.4791780053579,7.078051411303887,0.3496103896103896,1.0517968340811046,-82.14172666148768,0.08616876828597816,15/21,"{2006: 19.56, 2007: -11.77, 2008: 14.08, 2009: 18.67, 2010: 3.68, 2011: 6.49, 2012: 24.86, 2013: 33.05, 2014: -0.25, 2015: 19.68, 2016: 10.3, 2017: -15.84, 2018: -31.31, 2019: -7.1, 2020: 7.53, 2021: 15.06, 2022: 22.0, 2023: -41.31, 2024: 12.27, 2025: 35.31, 2026: 8.5}",189.92649882969332,False,False,False,True,False,w20-23_anc19:45_ml3_sl1.0_RR3.0
20,23,19:45,5,0.2,1.5,3445,-450.02699961266046,-22.200553917520374,0.44644412191582,0.8090172502392371,-460.3402622726476,-0.048226400636604674,4/21,"{2006: -19.71, 2007: -53.61, 2008: -32.19, 2009: 2.96, 2010: -6.46, 2011: 7.15, 2012: -11.57, 2013: 18.43, 2014: -26.98, 2015: -50.29, 2016: -15.15, 2017: -41.38, 2018: -49.61, 2019: -25.72, 2020: 3.65, 2021: -51.4, 2022: -6.2, 2023: -53.68, 2024: -30.8, 2025: -4.48, 2026: -3.01}",169.9473771833357,False,False,False,False,False,w20-23_anc19:45_ml5_sl0.2_RR1.5
20,23,19:45,5,0.2,2.0,3445,-257.1025633889364,-12.683281949219754,0.39593613933236577,0.8998340743265165,-294.60817345779145,-0.04305135801344931,8/21,"{2006: -8.42, 2007: -48.05, 2008: -30.74, 2009: 13.13, 2010: -11.14, 2011: 19.05, 2012: 3.93, 2013: 21.84, 2014: -25.64, 2015: -34.22, 2016: -2.77, 2017: -28.84, 2018: -43.36, 2019: -22.28, 2020: 2.77, 2021: -32.18, 2022: 11.3, 2023: -48.41, 2024: -9.21, 2025: 11.04, 2026: 5.1}",169.9473771833357,False,False,False,True,False,w20-23_anc19:45_ml5_sl0.2_RR2.0
20,23,19:45,5,0.2,3.0,3445,-36.132028577226954,-1.7824509402069824,0.33062409288824385,0.9872749019999214,-187.45443450950665,-0.009508715784030099,11/21,"{2006: 7.08, 2007: -43.12, 2008: -1.5, 2009: 28.25, 2010: -6.22, 2011: 22.45, 2012: 4.75, 2013: 43.27, 2014: -37.66, 2015: -22.52, 2016: 16.93, 2017: -17.71, 2018: -53.86, 2019: -18.39, 2020: 8.21, 2021: -21.34, 2022: 26.86, 2023: -36.5, 2024: 23.88, 2025: 27.78, 2026: 13.2}",169.9473771833357,False,False,False,True,False,w20-23_anc19:45_ml5_sl0.2_RR3.0
20,23,19:45,5,0.5,1.5,3448,-320.7071412612998,-15.820997823315949,0.4390951276102088,0.8587280318969429,-327.14811781664395,-0.04836035105108907,3/21,"{2006: -19.14, 2007: -29.75, 2008: -33.57, 2009: -2.84, 2010: -3.83, 2011: 17.47, 2012: -6.16, 2013: 16.1, 2014: -30.09, 2015: -27.21, 2016: 4.04, 2017: -23.44, 2018: -56.06, 2019: -26.72, 2020: -0.8, 2021: -33.07, 2022: -1.95, 2023: -39.69, 2024: -15.73, 2025: -5.37, 2026: -2.89}",170.0953719965578,False,False,False,False,False,w20-23_anc19:45_ml5_sl0.5_RR1.5
20,23,19:45,5,0.5,2.0,3448,-177.38526626794385,-8.750699783223423,0.3874709976798144,0.9282471516472722,-207.46205071327032,-0.04217976132568752,9/21,"{2006: -17.58, 2007: -24.85, 2008: -21.7, 2009: 7.2, 2010: -4.54, 2011: 17.78, 2012: 8.13, 2013: 28.93, 2014: -46.51, 2015: -22.69, 2016: 10.58, 2017: -7.73, 2018: -42.04, 2019: -21.47, 2020: -10.89, 2021: -11.18, 2022: 1.66, 2023: -36.26, 2024: 4.72, 2025: 5.9, 2026: 5.18}",170.0953719965578,False,False,False,True,False,w20-23_anc19:45_ml5_sl0.5_RR2.0
20,23,19:45,5,0.5,3.0,3448,54.451818593901336,2.6861955741353625,0.33410672853828305,1.02035640175243,-108.30465345049173,0.024802217527645543,13/21,"{2006: 4.73, 2007: -29.96, 2008: 7.77, 2009: 17.28, 2010: -1.0, 2011: 18.63, 2012: 12.45, 2013: 42.52, 2014: -29.22, 2015: -14.82, 2016: 36.94, 2017: -5.93, 2018: -38.97, 2019: 0.97, 2020: 15.8, 2021: 12.67, 2022: -2.13, 2023: -58.88, 2024: 23.87, 2025: 28.66, 2026: 13.05}",170.0953719965578,False,False,False,True,False,w20-23_anc19:45_ml5_sl0.5_RR3.0
20,23,19:45,5,1.0,1.5,3449,-169.19532873307045,-8.346677024632106,0.4407074514351986,0.9204540223687665,-182.48666128098404,-0.045738559553020156,6/21,"{2006: 0.32, 2007: -29.99, 2008: -9.59, 2009: -3.01, 2010: -9.68, 2011: 8.59, 2012: 3.57, 2013: 28.16, 2014: -31.5, 2015: 1.34, 2016: -4.81, 2017: -10.07, 2018: -39.19, 2019: -16.64, 2020: -2.93, 2021: -17.12, 2022: 6.2, 2023: -35.78, 2024: -4.31, 2025: -2.53, 2026: -0.22}",170.14470360096513,False,False,False,False,False,w20-23_anc19:45_ml5_sl1.0_RR1.5
20,23,19:45,5,1.0,2.0,3449,-35.909470994604675,-1.771471817583203,0.39634676717889245,0.9842744152948736,-102.88031372206628,-0.017218763760469064,14/21,"{2006: 7.97, 2007: -28.66, 2008: 0.14, 2009: 1.95, 2010: -9.38, 2011: 9.37, 2012: 9.01, 2013: 41.25, 2014: -25.21, 2015: 8.68, 2016: 13.1, 2017: -11.85, 2018: -36.57, 2019: -5.06, 2020: 6.08, 2021: 2.31, 2022: 8.34, 2023: -44.97, 2024: 8.46, 2025: 2.6, 2026: 6.54}",170.14470360096513,False,False,False,True,False,w20-23_anc19:45_ml5_sl1.0_RR2.0
20,23,19:45,5,1.0,3.0,3449,118.85196719168874,5.863158228536246,0.35401565671209045,1.0488320010014247,-66.4142104207506,0.08828168235971902,14/21,"{2006: 20.4, 2007: -24.16, 2008: 7.02, 2009: 17.76, 2010: 11.43, 2011: -4.95, 2012: 11.67, 2013: 35.44, 2014: -4.91, 2015: 18.9, 2016: 11.03, 2017: -7.74, 2018: -29.04, 2019: -9.04, 2020: 12.18, 2021: 12.14, 2022: 13.8, 2023: -40.85, 2024: 20.72, 2025: 38.25, 2026: 8.8}",170.14470360096513,False,False,False,True,False,w20-23_anc19:45_ml5_sl1.0_RR3.0
20,23,19:45,10,0.2,1.5,2621,-287.09124056748897,-14.162870766174462,0.4418161007249142,0.8347995416501652,-299.9149809106064,-0.04722295206185746,4/21,"{2006: -9.51, 2007: -48.28, 2008: -19.89, 2009: 1.34, 2010: -15.54, 2011: -0.01, 2012: -1.45, 2013: 1.47, 2014: -9.61, 2015: -18.15, 2016: -1.94, 2017: -30.96, 2018: -40.02, 2019: -18.66, 2020: -17.61, 2021: -19.86, 2022: 6.85, 2023: -35.05, 2024: -8.3, 2025: 1.41, 2026: -3.31}",129.29995427504846,False,False,False,False,False,w20-23_anc19:45_ml10_sl0.2_RR1.5
20,23,19:45,10,0.2,2.0,2621,-150.7208604058551,-7.435406470344535,0.39603204883632204,0.9196384905532047,-176.256197618669,-0.04218521998546154,9/21,"{2006: 3.07, 2007: -40.6, 2008: -5.53, 2009: 1.18, 2010: -13.2, 2011: 0.32, 2012: 11.12, 2013: 10.12, 2014: -17.66, 2015: -5.43, 2016: 4.85, 2017: -24.3, 2018: -35.93, 2019: -11.15, 2020: -16.83, 2021: -14.59, 2022: 20.65, 2023: -22.42, 2024: -6.21, 2025: 10.46, 2026: 1.36}",129.29995427504846,False,False,False,True,False,w20-23_anc19:45_ml10_sl0.2_RR2.0
20,23,19:45,10,0.2,3.0,2621,6.13475711780417,0.30264166914178076,0.33880198397558187,1.0030044961712499,-101.78902102002615,0.0029732250699438254,13/21,"{2006: 10.42, 2007: -31.0, 2008: 18.47, 2009: 13.41, 2010: -3.36, 2011: 6.67, 2012: 7.81, 2013: 16.15, 2014: -21.82, 2015: 4.62, 2016: 14.41, 2017: -9.33, 2018: -24.97, 2019: -18.71, 2020: 4.11, 2021: -24.1, 2022: 26.63, 2023: -31.12, 2024: 9.21, 2025: 28.86, 2026: 9.77}",129.29995427504846,False,False,False,True,False,w20-23_anc19:45_ml10_sl0.2_RR3.0
20,23,19:45,10,0.5,1.5,2623,-194.2075275533059,-9.58070371328221,0.43995425085779644,0.8835556402041512,-205.58998221866182,-0.046601024086340676,5/21,"{2006: 2.33, 2007: -30.33, 2008: -19.17, 2009: -7.55, 2010: -1.59, 2011: 6.65, 2012: 2.69, 2013: 10.52, 2014: -20.91, 2015: -0.73, 2016: 3.1, 2017: -25.78, 2018: -42.78, 2019: -9.6, 2020: -23.12, 2021: -4.64, 2022: -2.81, 2023: -20.5, 2024: -4.02, 2025: -2.68, 2026: -3.26}",129.39861887197716,False,False,False,False,False,w20-23_anc19:45_ml10_sl0.5_RR1.5
20,23,19:45,10,0.5,2.0,2623,-37.73099967441425,-1.861356937296311,0.40030499428135724,0.9787903912344709,-90.87099669175582,-0.020483509646210152,12/21,"{2006: 13.99, 2007: -23.25, 2008: -10.85, 2009: 0.75, 2010: -8.05, 2011: 6.47, 2012: 21.35, 2013: 16.5, 2014: -31.4, 2015: 12.79, 2016: 10.41, 2017: -12.55, 2018: -32.87, 2019: -8.44, 2020: -7.52, 2021: 2.91, 2022: 10.48, 2023: -20.8, 2024: 3.8, 2025: 17.17, 2026: 1.38}",129.39861887197716,False,False,False,True,False,w20-23_anc19:45_ml10_sl0.5_RR2.0
20,23,19:45,10,0.5,3.0,2623,103.76212923466355,5.118824328700369,0.34959969500571864,1.054056790668273,-75.13499364796905,0.06812836576101493,13/21,"{2006: 21.25, 2007: -25.21, 2008: 9.23, 2009: 12.18, 2010: 0.57, 2011: 14.46, 2012: 21.8, 2013: 18.28, 2014: -19.95, 2015: 21.99, 2016: 29.35, 2017: -2.61, 2018: -15.34, 2019: -2.21, 2020: 1.39, 2021: -5.74, 2022: -1.88, 2023: -32.62, 2024: 14.3, 2025: 34.96, 2026: 9.56}",129.39861887197716,False,False,False,True,False,w20-23_anc19:45_ml10_sl0.5_RR3.0
20,23,19:45,10,1.0,1.5,2623,-93.25159582944016,-4.60031555773442,0.44452916507815476,0.9403809456550967,-116.26494334799793,-0.03956752074410774,8/21,"{2006: 9.53, 2007: -27.56, 2008: -10.69, 2009: -7.26, 2010: -5.13, 2011: -1.01, 2012: 14.41, 2013: 15.8, 2014: -22.38, 2015: 18.23, 2016: 2.65, 2017: -13.58, 2018: -33.93, 2019: -2.36, 2020: -9.07, 2021: -6.45, 2022: 3.09, 2023: -21.29, 2024: 1.86, 2025: 2.57, 2026: -0.69}",129.39861887197716,False,False,False,True,False,w20-23_anc19:45_ml10_sl1.0_RR1.5
20,23,19:45,10,1.0,2.0,2623,31.045623177231153,1.5315519485907567,0.40907357987037746,1.0187702525462035,-51.942955958386506,0.029485267450272596,13/21,"{2006: 19.26, 2007: -23.55, 2008: -2.35, 2009: -1.64, 2010: -2.78, 2011: 6.6, 2012: 17.43, 2013: 19.62, 2014: -15.96, 2015: 17.69, 2016: 13.32, 2017: -13.31, 2018: -23.53, 2019: 6.56, 2020: 6.04, 2021: 3.67, 2022: 3.96, 2023: -27.56, 2024: 9.99, 2025: 15.27, 2026: 2.31}",129.39861887197716,False,False,False,True,False,w20-23_anc19:45_ml10_sl1.0_RR2.0
20,23,19:45,10,1.0,3.0,2623,132.59062861126702,6.541000464226157,0.36980556614563476,1.0754608290866097,-64.1279628723055,0.10199919303925017,12/21,"{2006: 27.83, 2007: -18.34, 2008: -9.99, 2009: 11.6, 2010: 15.77, 2011: 5.89, 2012: 39.61, 2013: 29.47, 2014: -13.08, 2015: 25.1, 2016: 7.19, 2017: -4.35, 2018: -20.76, 2019: 4.7, 2020: -2.91, 2021: -12.1, 2022: -0.82, 2023: -19.99, 2024: 22.05, 2025: 40.51, 2026: 5.2}",129.39861887197716,False,False,False,True,False,w20-23_anc19:45_ml10_sl1.0_RR3.0
