zone_id,zone_tf,spec_name,direction,upper,lower,created_timestamp,base_timestamp,impulse_start_timestamp,impulse_end_timestamp,impulse_candles,impulse_atr,zone_width_atr,base_body_ratio,touch_timestamp,entry_timestamp,entry_price,stop_price,risk_units,touch_delay_hours,confirmed,confirm_i,entry_i,bars_to_confirm,confirm_close,confirm_body_ratio,mfe_24h_r,mae_24h_r,close_24h_r,bracket_1r_outcome_r,first_event_24h,year,month,date,cost_r,net_1r_after_cost,cost_bucket,same_dir_intraday_overlap_24h,same_dir_intraday_distinct_specs_24h,same_dir_intraday_distinct_tfs_24h,same_dir_intraday_max_overlap_ratio_24h,same_dir_intraday_overlap_7d,same_dir_intraday_distinct_specs_7d,same_dir_intraday_distinct_tfs_7d,same_dir_intraday_max_overlap_ratio_7d,same_dir_h1_overlap_96h,same_dir_h1_distinct_specs_96h,same_dir_h1_max_overlap_ratio_96h,same_dir_h1_overlap_30d,same_dir_h1_distinct_specs_30d,same_dir_h1_max_overlap_ratio_30d,has_intraday_stack,has_intraday_stack_7d,has_cross_tf_intraday_stack,has_h1_stack,has_h1_stack_30d,stack_score,stack_score_capped,stack_score_7d_30d,stack_score_7d_30d_capped
5113,30min,m30_2c_1atr,supply,1707.44,1703.52,2022-09-01 11:30:00+00:00,2022-09-01 09:30:00+00:00,2022-09-01 10:00:00+00:00,2022-09-01 11:00:00+00:00,3,1.335539012958391,1.5130962227736806,0.8596938775509766,2022-09-01 11:30:00+00:00,2022-09-01 11:35:00+00:00,1701.12,1707.7348571428572,6.614857142857318,0.0,True,209497,209498,0,1701.02,0.8099688473519874,0.0876814098133937,1.023453697304773,-0.811808914996541,-1.0,stop,2022,2022-09,2022-09-01,0.045352453351761,-1.045352453351761,0.03-0.05R,6,3,2,0.47959183673465483,6,3,2,0.47959183673465483,3,3,0.5459183673469542,3,3,0.5459183673469542,True,True,True,True,True,12,7,12,7
5116,30min,m30_2c_1atr,supply,1703.5,1699.86,2022-09-01 16:30:00+00:00,2022-09-01 15:00:00+00:00,2022-09-01 15:30:00+00:00,2022-09-01 16:00:00+00:00,2,1.3218997361477391,0.9604221635884056,0.4038461538461502,2022-09-01 16:55:00+00:00,2022-09-01 17:05:00+00:00,1693.63,1703.9832857142858,10.353285714285676,0.4166666666666667,True,209563,209564,1,1693.63,0.9205526770293542,0.4703820733238717,1.0064437790625362,-2.2437321485242663,-1.0,stop,2022,2022-09,2022-09-01,0.0289763084183076,-1.0289763084183077,<=0.03R,1,1,1,0.6648351648351666,1,1,1,0.6648351648351666,1,1,0.2252747252747016,1,1,0.2252747252747016,True,True,True,True,True,3,3,3,3
5117,30min,m30_2c_1atr,supply,1700.05,1694.68,2022-09-01 18:00:00+00:00,2022-09-01 16:30:00+00:00,2022-09-01 17:00:00+00:00,2022-09-01 17:30:00+00:00,2,1.4178560583054995,1.1415122988156363,0.1564245810056168,2022-09-01 18:00:00+00:00,2022-09-01 18:30:00+00:00,1694.24,1700.484,6.2439999999999145,0.0,True,209580,209581,5,1694.24,0.5266666666666424,0.2274183215887399,1.0233824471492934,-3.137411915438851,-1.0,stop,2022,2022-09,2022-09-01,0.0480461242793087,-1.0480461242793089,0.03-0.05R,1,1,1,0.03538175046556023,1,1,1,0.03538175046556023,0,0,0.0,0,0,0.0,True,True,True,False,False,1,1,1,1
5118,30min,m30_2c_1atr,demand,1695.88,1688.76,2022-09-01 19:30:00+00:00,2022-09-01 17:30:00+00:00,2022-09-01 18:00:00+00:00,2022-09-01 19:00:00+00:00,3,1.066686165545487,1.457736180169662,0.5014044943820052,2022-09-01 19:35:00+00:00,2022-09-01 20:15:00+00:00,1697.01,1688.548857142857,8.461142857142931,0.0833333333333333,True,209601,209602,7,1697.01,1.0,2.477206726548237,0.3143783345714934,1.9560005402849776,1.0,tp1,2022,2022-09,2022-09-01,0.0354562031471598,0.9645437968528402,0.03-0.05R,1,1,1,0.8160112359550669,1,1,1,0.8160112359550669,0,0,0.0,0,0,0.0,True,True,True,False,False,1,1,1,1
5123,30min,m30_2c_1atr,demand,1702.99,1700.45,2022-09-02 10:30:00+00:00,2022-09-02 09:00:00+00:00,2022-09-02 09:30:00+00:00,2022-09-02 10:00:00+00:00,2,1.2371301175517146,1.441426834211568,0.2519685039370509,2022-09-02 10:30:00+00:00,2022-09-02 10:40:00+00:00,1704.06,1700.2314285714283,3.828571428571422,0.0,True,209762,209763,1,1704.05,0.9300699300698376,3.633208955223908,0.5093283582089679,2.209701492537327,1.0,tp1,2022,2022-09,2022-09-02,0.078358208955224,0.921641791044776,0.05-0.10R,4,3,2,0.96456692913389,7,3,2,0.96456692913389,0,0,0.0,0,0,0.0,True,True,True,False,False,4,3,7,3
5126,30min,m30_2c_1atr,supply,1714.36,1711.0,2022-09-02 22:30:00+00:00,2022-09-02 21:00:00+00:00,2022-09-02 21:30:00+00:00,2022-09-02 22:00:00+00:00,2,1.1474550898203963,0.8802395209580641,0.955357142857182,2022-09-02 23:35:00+00:00,2022-09-05 01:10:00+00:00,1710.43,1714.5094285714283,4.07942857142848,1.0833333333333333,True,209924,209925,6,1710.51,0.6893203883495681,0.6716626978568601,1.01239669421487,-2.287085025914027,-1.0,stop,2022,2022-09,2022-09-05,0.0735397114441815,-1.0735397114441816,0.05-0.10R,0,0,0,0.0,10,4,2,0.7797619047618956,4,3,0.9761904761904971,4,3,0.9761904761904971,False,True,False,True,True,8,4,18,7
5128,30min,m30_2c_1atr,demand,1709.61,1707.89,2022-09-05 04:30:00+00:00,2022-09-05 02:30:00+00:00,2022-09-05 03:00:00+00:00,2022-09-05 04:00:00+00:00,3,1.780517137702979,0.723992784125001,0.6802325581395241,2022-09-05 05:15:00+00:00,2022-09-05 05:40:00+00:00,1710.01,1707.7137142857143,2.296285714285659,0.75,True,209978,209979,4,1710.01,0.7797619047618427,7.281323877068744,0.7708100037327467,1.6940400647008431,1.0,tp1,2022,2022-09,2022-09-05,0.1306457633445346,0.8693542366554653,0.10-0.20R,1,1,1,1.0,7,3,2,1.0,0,0,0.0,0,0,0.0,True,True,True,False,False,1,1,7,3
5130,30min,m30_2c_1atr,demand,1712.16,1708.69,2022-09-05 06:30:00+00:00,2022-09-05 05:00:00+00:00,2022-09-05 05:30:00+00:00,2022-09-05 06:00:00+00:00,2,1.463029904699358,1.5964508708511669,0.7636887608069366,2022-09-05 06:30:00+00:00,2022-09-05 06:35:00+00:00,1712.52,1708.533,3.9869999999998527,0.0,True,209989,209990,0,1712.55,0.5535714285711603,0.3912716328066223,1.070980687233544,0.5643340857788018,-1.0,stop,2022,2022-09,2022-09-05,0.0752445447705069,-1.075244544770507,0.05-0.10R,4,4,2,0.4870317002881963,19,4,2,0.8991354466858404,0,0,0.0,2,2,0.6801152737752475,True,True,True,False,True,4,3,23,7
5132,30min,m30_2c_1atr,demand,1711.73,1708.24,2022-09-05 11:30:00+00:00,2022-09-05 10:00:00+00:00,2022-09-05 10:30:00+00:00,2022-09-05 11:00:00+00:00,2,1.7940410760775412,1.413364188602832,0.8739255014327146,2022-09-05 12:00:00+00:00,2022-09-05 12:30:00+00:00,1711.88,1708.0577142857144,3.8222857142857265,0.5,True,210060,210061,5,1711.86,0.6370967741935144,3.885109881895614,1.3002690985199612,-1.5514277171475674,1.0,tp1,2022,2022-09,2022-09-05,0.0784870683211239,0.921512931678876,0.05-0.10R,9,4,2,0.9971346704871086,24,4,2,1.0,0,0,0.0,2,2,0.5530085959885555,True,True,True,False,True,9,3,28,7
5133,30min,m30_2c_1atr,supply,1714.31,1712.53,2022-09-05 17:30:00+00:00,2022-09-05 14:30:00+00:00,2022-09-05 15:00:00+00:00,2022-09-05 17:00:00+00:00,5,1.352084039308795,0.844459505252457,0.1685393258428014,2022-09-05 17:35:00+00:00,2022-09-05 17:55:00+00:00,1711.78,1714.4772857142857,2.6972857142857265,0.0833333333333333,True,210125,210126,3,1711.78,0.7076923076925122,1.0121285948837475,1.4755574386949843,4.211641332556482,1.0,tp1,2022,2022-09,2022-09-05,0.1112229225146968,0.8887770774853032,0.10-0.20R,9,4,2,0.8483146067415809,20,4,2,1.0,2,1,1.0,2,1,1.0,True,True,True,True,True,13,7,24,7
5135,30min,m30_2c_1atr,supply,1726.73,1717.31,2022-09-06 05:00:00+00:00,2022-09-06 03:30:00+00:00,2022-09-06 04:00:00+00:00,2022-09-06 04:30:00+00:00,2,2.2055602358888233,3.70345408593091,0.6963906581740865,2022-09-06 05:00:00+00:00,2022-09-06 05:20:00+00:00,1717.27,1726.929,9.659000000000106,0.0,True,210205,210206,3,1717.3,0.1818181818183384,2.5748007040065866,0.361321047727505,2.5437415881560894,1.0,tp1,2022,2022-09,2022-09-06,0.0310591158505017,0.9689408841494982,0.03-0.05R,2,2,1,0.5509554140127404,21,4,2,0.5509554140127404,1,1,0.07006369426752407,9,4,0.6528662420382212,True,True,True,True,True,4,4,39,7
5137,30min,m30_2c_1atr,supply,1716.98,1713.65,2022-09-06 12:30:00+00:00,2022-09-06 10:30:00+00:00,2022-09-06 11:00:00+00:00,2022-09-06 12:00:00+00:00,3,1.2480916030534106,1.270992366412168,0.5675675675675418,2022-09-06 14:05:00+00:00,2022-09-06 14:25:00+00:00,1712.01,1717.1565714285714,5.146571428571406,1.5833333333333333,True,210314,210315,3,1712.0,0.9604519774011656,4.010436906678547,0.5751401765391758,1.7526231055348958,1.0,tp1,2022,2022-09,2022-09-06,0.0582912341086995,0.9417087658913004,0.05-0.10R,6,4,2,1.0,19,4,2,1.0,5,4,1.0,9,4,1.0,True,True,True,True,True,16,7,37,7
5138,30min,m30_2c_1atr,supply,1714.66,1711.75,2022-09-06 16:00:00+00:00,2022-09-06 14:30:00+00:00,2022-09-06 15:00:00+00:00,2022-09-06 15:30:00+00:00,2,2.3696565357054933,1.0066716085989842,0.7560137457044617,2022-09-06 16:45:00+00:00,2022-09-06 16:55:00+00:00,1708.48,1715.109428571429,6.629428571428662,0.75,True,210344,210345,1,1708.49,0.5840000000000145,2.580916260828326,0.7451622635004075,-0.4826962030771886,1.0,tp1,2022,2022-09,2022-09-06,0.0452527690384857,0.9547472309615144,0.03-0.05R,6,4,2,1.0,28,4,2,1.0,2,1,1.0,6,4,1.0,True,True,True,True,True,10,7,40,7
5147,30min,m30_2c_1atr,demand,1713.46,1709.52,2022-09-07 20:00:00+00:00,2022-09-07 18:00:00+00:00,2022-09-07 18:30:00+00:00,2022-09-07 19:30:00+00:00,3,1.2044452960337138,1.0569074535351644,0.3553299492385968,2022-09-08 16:05:00+00:00,2022-09-08 16:45:00+00:00,1715.73,1708.9731428571429,6.756857142857143,20.083333333333332,True,210894,210895,7,1715.79,0.5119999999999891,0.0621590764937314,1.2357816398156236,-0.1820372954458989,-1.0,stop,2022,2022-09,2022-09-08,0.0443993403526576,-1.0443993403526577,0.03-0.05R,4,3,2,1.0,32,4,2,1.0,5,4,1.0,7,4,1.0,True,True,True,True,True,14,7,46,7
5148,30min,m30_2c_1atr,demand,1716.25,1714.12,2022-09-08 00:00:00+00:00,2022-09-07 21:30:00+00:00,2022-09-07 22:00:00+00:00,2022-09-07 23:30:00+00:00,4,1.1598408612215931,0.697870348701171,0.3192488262910933,2022-09-08 02:40:00+00:00,2022-09-08 03:10:00+00:00,1716.69,1714.0104285714283,2.679571428571535,2.6666666666666665,True,210731,210732,5,1716.67,0.4864864864866525,0.9815002399103504,1.179293063922786,-0.9852321799861368,-1.0,stop,2022,2022-09,2022-09-08,0.1119582022711476,-1.1119582022711476,0.10-0.20R,1,1,1,0.56807511737088,8,3,2,0.56807511737088,1,1,0.4366197183098667,3,2,0.8685446009389867,True,True,True,True,True,3,3,14,7
5149,30min,m30_2c_1atr,supply,1718.76,1715.34,2022-09-08 05:30:00+00:00,2022-09-08 04:00:00+00:00,2022-09-08 04:30:00+00:00,2022-09-08 05:00:00+00:00,2,1.9382088384825644,1.872506843957791,0.8362573099415399,2022-09-08 05:30:00+00:00,2022-09-08 05:35:00+00:00,1714.65,1718.9335714285714,4.283571428571349,0.0,True,210760,210761,0,1714.65,0.534246575342278,0.2661330665332949,1.0925462731365505,-1.3376688344172376,-1.0,stop,2022,2022-09,2022-09-08,0.0700350175087556,-1.0700350175087556,0.05-0.10R,5,2,1,0.897660818713479,20,4,2,0.897660818713479,5,4,0.7719298245614163,10,4,1.0,True,True,True,True,True,15,7,40,7
5151,30min,m30_2c_1atr,supply,1719.7,1718.13,2022-09-08 11:30:00+00:00,2022-09-08 09:30:00+00:00,2022-09-08 10:00:00+00:00,2022-09-08 11:00:00+00:00,3,1.0079051383399908,0.620553359683768,0.0955414012738023,2022-09-08 11:40:00+00:00,2022-09-08 11:55:00+00:00,1717.05,1719.9382857142857,2.8882857142857574,0.1666666666666666,True,210836,210837,2,1717.03,0.6034482758621839,0.1384904540507965,1.021367098624988,-3.545355623701602,-1.0,stop,2022,2022-09,2022-09-08,0.1038678405381327,-1.1038678405381328,0.10-0.20R,7,4,2,0.40127388535025943,12,4,2,1.0,5,4,1.0,9,4,1.0,True,True,True,True,True,17,7,30,7
5152,30min,m30_2c_1atr,demand,1719.51,1716.24,2022-09-08 12:30:00+00:00,2022-09-08 11:00:00+00:00,2022-09-08 11:30:00+00:00,2022-09-08 12:00:00+00:00,2,1.2537313432836406,1.3140068886337586,0.2048929663608796,2022-09-08 12:30:00+00:00,2022-09-08 12:35:00+00:00,1719.56,1716.013,3.5470000000000255,0.0,True,210844,210845,0,1719.52,0.7263157894737069,2.421764871722606,1.136171412461219,2.511981956583033,1.0,tp1,2022,2022-09,2022-09-08,0.084578517056667,0.915421482943333,0.05-0.10R,5,2,2,0.5259938837919906,10,3,2,0.7094801223241435,1,1,0.7737003058103935,1,1,0.7737003058103935,True,True,True,True,True,7,5,12,5
5153,30min,m30_2c_1atr,supply,1724.43,1722.47,2022-09-08 16:00:00+00:00,2022-09-08 14:00:00+00:00,2022-09-08 14:30:00+00:00,2022-09-08 15:30:00+00:00,3,2.2476562500000155,0.5359375000000118,0.2448979591836782,2022-09-09 09:15:00+00:00,2022-09-09 09:35:00+00:00,1720.18,1724.6424285714286,4.462428571428518,17.25,True,211084,211085,3,1720.18,0.8,0.0224093222780985,1.194416877421005,-1.030828824791105,-1.0,stop,2022,2022-09,2022-09-09,0.0672279668342038,-1.0672279668342035,0.05-0.10R,3,3,2,1.0,7,4,2,1.0,4,4,1.0,12,4,1.0,True,True,True,True,True,11,7,31,7
