rule,n_flags,trades,net_r,r_per_year,wr_pct,pf,max_dd_r,mar,positive_years,total_years,positive_months,total_months
cost_le_0p03 + ema8_aligned + wide_zone,3,149,24.561864714516066,3.5222697632418503,57.04697986577181,1.435790481897384,-5.137086306883644,0.6856551657545726,7,8,32,64
cost_le_0p03 + ema8_aligned + impulse_ge_1p5,3,431,63.029835841404164,8.628803426189233,57.772621809744784,1.3589489510642827,-8.900581163585919,0.9694651694758334,7,8,42,68
cost_le_0p03 + ema8_aligned + impulse_ge_2,3,140,26.38162152146136,3.793656401855811,60.0,1.5065966575118905,-6.5037641391895935,0.5833016574196559,7,8,32,54
cost_le_0p03 + ema8_aligned + fast_confirm_1,3,602,60.132804790105624,8.291244601580248,55.98006644518272,1.226434122203222,-11.44487908208881,0.7244501704308971,5,8,34,67
cost_le_0p03 + ema8_aligned + fast_confirm_2,3,777,91.59726377553622,12.624868148684756,56.88545688545689,1.2724812929877098,-8.662064579699397,1.457489497165915,6,8,38,71
cost_le_0p03 + ema8_aligned + fast_confirm_3,3,916,95.83289299114432,13.119551785987806,55.895196506550214,1.2396064787625451,-10.60580540170043,1.2370160764862184,5,8,42,76
cost_le_0p03 + ema8_aligned + h1_stack_96,3,653,62.36380628304333,8.631443821478431,55.283307810107196,1.2176617153091975,-13.926514345734589,0.6197849373646083,7,8,36,70
cost_le_0p03 + ema8_aligned + h1_stack_30d,3,946,105.84960094787453,14.490842108774803,56.131078224101486,1.259660794933496,-12.050269402989905,1.2025326259659677,7,8,40,78
cost_le_0p03 + ema8_aligned + intraday_stack_24h,3,1000,132.39085078463205,18.32351582004049,57.4,1.3133935729882265,-9.658235570744353,1.8971908156334514,7,8,40,76
cost_le_0p03 + ema8_aligned + intraday_stack_7d,3,1101,146.37370994139246,20.038604781144528,57.31153496821072,1.3152187043870898,-9.658235570744353,2.074768691896813,6,8,42,78
cost_le_0p03 + ema8_aligned + stack_score3,3,853,110.77239641605877,15.331420155727725,57.327080890973036,1.3071347948038785,-13.25393275762292,1.1567449779696484,8,8,41,74
cost_le_0p03 + ema8_aligned + stack_7d30d_score3,3,1065,124.30792022902793,17.017791553093122,56.431924882629104,1.2720075998546965,-10.49765228918615,1.6211045178762022,6,8,43,78
cost_le_0p03 + ema8_aligned + orb_continuation,3,453,68.93036766177363,10.267869815849437,58.27814569536424,1.3736204330385848,-8.30797513234883,1.2359052178513812,7,8,39,66
cost_le_0p03 + ema8_aligned + orb_reversal,3,151,12.340936258049364,1.9589426198403,52.980132450331126,1.1863257715321947,-8.183991830485128,0.2393627291443885,4,7,17,37
cost_le_0p03 + ema8_aligned + orb_inside,3,165,14.495839602631015,2.318128465350691,55.757575757575765,1.196136467405505,-7.595083828395981,0.30521433571066464,4,7,16,36
cost_le_0p03 + ema8_aligned + ny_main_or_overlap,3,640,81.53412751192117,11.655710400676794,56.875,1.3040600695647748,-11.32966361577752,1.0287781522873483,6,8,41,73
cost_le_0p03 + ema8_aligned + avoid_after_hours,3,980,136.89902170220404,19.57039830791782,57.6530612244898,1.3347017490786601,-10.301507277941496,1.899760664133461,7,8,39,74
cost_le_0p03 + ema8_aligned + recent_fvg_20,3,1097,141.9878326877157,19.438176870010555,57.064721969006385,1.3046545706589108,-11.817396461962137,1.6448781195230442,7,8,43,77
cost_le_0p03 + ema8_aligned + zone_fvg_overlap_100,3,1077,141.78719399430284,19.410709372720806,57.195914577530175,1.3121103847939797,-10.56737835349493,1.836851934642913,7,8,42,77
cost_le_0p03 + ema8_aligned + opposite_fvg_20,3,990,154.3026844842763,21.124083773568938,58.282828282828284,1.3800631047934175,-14.23221251763239,1.4842445436644625,7,8,43,76
cost_le_0p03 + ema8_aligned + ob_overlap_30d,3,552,67.70150271536603,9.708666614364917,56.70289855072463,1.2874723974102484,-14.123509984984835,0.6874117428802413,6,8,36,64
cost_le_0p03 + ema8_aligned + ob_fvg_bos_overlap_30d,3,383,33.436772239163986,4.796850377201354,55.09138381201044,1.196026056460385,-13.799149017924861,0.3476192894917162,6,8,26,55
cost_le_0p03 + ema8_aligned + risk_ge_10,3,1203,152.79748507994265,20.918021523781505,56.94098088113051,1.2990528897149127,-9.86612838346983,2.120185417293832,7,8,43,79
cost_le_0p03 + ema8_aligned + risk_ge_15,3,607,70.11330101763454,9.598531932792735,56.01317957166392,1.2677839277224479,-9.806304206365327,0.9788123773033957,5,8,25,46
cost_le_0p03 + ema8_aligned + dir_demand,3,652,86.1853745863205,11.878946440623986,57.05521472392638,1.3141195536969434,-10.25094948721248,1.1588142596392994,5,8,38,73
cost_le_0p03 + ema8_aligned + dir_supply,3,551,66.61211049362217,9.1192179002232,56.80580762250453,1.281578500581143,-11.630936599515024,0.7840484575080088,6,8,33,61
cost_le_0p03 + trend_aligned + body_ge_45,3,744,13.331421577287621,1.8374723513601146,51.61290322580645,1.0370820356222779,-23.07573952872486,0.07962788577470355,6,8,26,72
cost_le_0p03 + trend_aligned + body_ge_60,3,572,-1.731266170196255,-0.24759004254666492,50.349650349650354,0.9938786817568876,-26.876785917299785,-0.00921204058061491,6,8,26,68
cost_le_0p03 + trend_aligned + body_ge_70,3,427,0.7054879860626242,0.101970513220963,50.585480093676814,1.003364297086749,-20.483622325082436,0.004978148474066469,6,8,25,61
cost_le_0p03 + trend_aligned + base_body_low,3,357,-5.2047570616557355,-0.7440459948218229,50.14005602240896,0.9707510026075509,-21.480611095827733,-0.0346380273588372,4,8,25,54
cost_le_0p03 + trend_aligned + base_body_high,3,301,20.05149444461166,2.7710209405578543,53.820598006644516,1.1447230151764036,-9.618110407761746,0.28810450525933456,5,8,28,54
cost_le_0p03 + trend_aligned + tight_zone,3,380,2.9087241924957103,0.4009100042675691,51.31578947368421,1.0155513940784926,-19.10053604827145,0.020989463502719363,2,8,17,45
cost_le_0p03 + trend_aligned + wide_zone,3,102,14.164365630008765,2.0368246245514574,56.86274509803921,1.342731892228872,-7.027498322296461,0.28983637293645903,7,8,26,51
cost_le_0p03 + trend_aligned + impulse_ge_1p5,3,398,-6.182589323139723,-0.8989612859382101,49.74874371859296,0.9686426865813627,-23.52176385040701,-0.03821827698192178,3,8,27,65
cost_le_0p03 + trend_aligned + impulse_ge_2,3,148,-4.536430391070681,-0.6596063695615311,49.32432432432432,0.93779989844214,-16.08800427029204,-0.04099988777225489,5,8,26,54
cost_le_0p03 + trend_aligned + fast_confirm_1,3,404,11.272450729386472,1.5536840109088335,52.475247524752476,1.0583418614546414,-12.283660050088539,0.1264838008031356,5,8,28,61
cost_le_0p03 + trend_aligned + fast_confirm_2,3,552,24.391004596841007,3.361816765658935,53.2608695652174,1.093645083763233,-13.589977726543731,0.2473747075458915,6,8,33,66
cost_le_0p03 + trend_aligned + fast_confirm_3,3,684,17.47223589500378,2.408201570056653,52.19298245614035,1.0531908624810797,-16.967443236778372,0.14193072795061262,6,8,30,69
cost_le_0p03 + trend_aligned + h1_stack_96,3,591,-1.4240536861280928,-0.2035755807664524,50.592216582064296,0.995096192644947,-27.811097440325028,-0.007319940581390924,4,8,30,66
cost_le_0p03 + trend_aligned + h1_stack_30d,3,798,-3.686418257349753,-0.508099723961131,50.50125313283208,0.990657172351661,-25.21997531861883,-0.02014671773235332,4,8,31,74
cost_le_0p03 + trend_aligned + intraday_stack_24h,3,874,0.44997124548035483,0.06432563499479436,50.91533180778032,1.001044497769629,-23.032121206344563,0.0027928662939249753,5,8,31,73
cost_le_0p03 + trend_aligned + intraday_stack_7d,3,943,8.439152973953586,1.1631700466930368,51.21951219512195,1.0183413059843553,-21.192044677328965,0.054887108082467585,6,8,33,75
cost_le_0p03 + trend_aligned + stack_score3,3,743,0.7909266733470632,0.11306691484932088,50.87483176312247,1.0021680716336232,-26.494312704763214,0.004267591920925484,6,8,31,69
cost_le_0p03 + trend_aligned + stack_7d30d_score3,3,906,0.16264055626410556,0.022416778556779076,50.77262693156733,1.0003647934872149,-18.470242245754186,0.0012136699810708813,6,8,33,75
cost_le_0p03 + trend_aligned + orb_continuation,3,372,44.947038302179685,7.143997275836,56.98924731182796,1.2832426786177784,-11.248929402567173,0.6350824171947984,5,7,33,61
cost_le_0p03 + trend_aligned + orb_reversal,3,164,-48.38928720147916,-7.7078879853206566,35.36585365853659,0.5387162439281502,-49.3661365014461,-0.15613715254169966,0,6,5,31
cost_le_0p03 + trend_aligned + orb_inside,3,125,-0.88901673332835,-0.14254317903783134,50.4,0.9858047130352141,-9.959986417644187,-0.014311583676993282,2,7,13,33
cost_le_0p03 + trend_aligned + ny_main_or_overlap,3,537,13.29796837776422,1.9010109393261767,51.955307262569825,1.052024107554525,-15.220467565907395,0.12489832727506256,5,8,32,68
cost_le_0p03 + trend_aligned + avoid_after_hours,3,812,28.503011185294525,4.074647685099345,52.58620689655172,1.0740109018098052,-16.9862305207401,0.23987945295598226,7,8,31,72
cost_le_0p03 + trend_aligned + recent_fvg_20,3,915,15.912768780203223,2.193259923384614,51.693989071038246,1.0357968821274082,-22.425795424555925,0.09780076389098893,6,8,30,74
cost_le_0p03 + trend_aligned + zone_fvg_overlap_100,3,929,14.02317496363097,1.932816851119325,51.560818083961244,1.0311164591730917,-23.176875034976206,0.08339419564555241,6,8,31,75
cost_le_0p03 + trend_aligned + opposite_fvg_20,3,852,23.74080666311965,3.2721998617752646,51.99530516431925,1.0581779187957268,-24.32075610797342,0.13454350873172452,6,8,27,72
cost_le_0p03 + trend_aligned + ob_overlap_30d,3,467,4.060861856601948,0.5841787290759596,51.17773019271949,1.0178542257859597,-15.819090130954217,0.03692871867092153,5,8,28,60
cost_le_0p03 + trend_aligned + ob_fvg_bos_overlap_30d,3,317,0.5541426318897802,0.08050938595773358,50.78864353312302,1.003585338384819,-20.28472740763703,0.003968965633101013,5,8,26,55
cost_le_0p03 + trend_aligned + risk_ge_10,3,1015,11.162320844744647,1.5385047881294271,51.330049261083744,1.0225636053043403,-24.505436394182574,0.06278218283411831,6,8,28,76
cost_le_0p03 + trend_aligned + risk_ge_15,3,516,-0.6792957177315273,-0.09387542977731379,50.58139534883721,0.9973312421499905,-21.55342675278561,-0.004355475853285424,3,8,21,42
cost_le_0p03 + trend_aligned + dir_demand,3,591,-4.255325573239283,-0.5867337356080211,50.42301184433165,0.9854076030718975,-23.66082973040465,-0.024797682173168096,4,8,27,62
cost_le_0p03 + trend_aligned + dir_supply,3,424,15.417646417983924,2.239974285667712,52.594339622641506,1.0759145358660727,-21.337621041640052,0.10497769555923948,4,8,20,48
cost_le_0p03 + body_ge_45 + body_ge_60,3,1024,-30.946914866400466,-4.2366419246449665,49.0234375,0.940343165780671,-39.23124662418005,-0.10799151924052615,3,8,33,77
cost_le_0p03 + body_ge_45 + body_ge_70,3,771,-21.832528386598735,-2.9888796826106403,49.0272373540856,0.9439682198975456,-32.92209574997595,-0.09078643429353442,5,8,30,70
cost_le_0p03 + body_ge_45 + base_body_low,3,449,2.772172192447762,0.3962958486463973,51.224944320712694,1.0126706137439931,-15.506500215831048,0.025556756400893544,4,8,27,53
cost_le_0p03 + body_ge_45 + base_body_high,3,427,16.184597935492043,2.215676310321765,52.2248243559719,1.0803320035931,-11.494515479755206,0.1927594350735479,5,8,27,61
cost_le_0p03 + body_ge_45 + tight_zone,3,499,-0.7932772939238468,-0.10933755909648492,50.901803607214426,0.9968053323017986,-19.87832076096145,-0.005500341825211428,4,8,20,48
cost_le_0p03 + body_ge_45 + wide_zone,3,138,10.53439484766388,1.5226306759435029,52.89855072463768,1.1824195814502787,-5.604040252260141,0.2717023089420918,5,8,28,57
cost_le_0p03 + body_ge_45 + impulse_ge_1p5,3,542,-0.4924135393872464,-0.06741156119235074,50.55350553505535,0.9981269931721611,-19.191226212171856,-0.0035126239692592227,3,8,30,69
cost_le_0p03 + body_ge_45 + impulse_ge_2,3,197,-7.813771463336232,-1.1192078537190426,48.73096446700508,0.9199641335304801,-17.907973309615045,-0.062497739658687344,4,8,23,57
cost_le_0p03 + body_ge_45 + fast_confirm_1,3,450,-16.429482978421053,-2.2653335816792333,49.111111111111114,0.9284900431360987,-22.23785579352806,-0.10186834570347916,3,8,23,64
cost_le_0p03 + body_ge_45 + fast_confirm_2,3,670,7.258144471599,1.0003914219817112,51.49253731343284,1.0222101106976689,-17.693235935266284,0.05654089651219334,4,8,28,68
cost_le_0p03 + body_ge_45 + fast_confirm_3,3,870,-7.650067583596017,-1.0472965460676331,50.22988505747127,0.9822634601334908,-22.290196506868742,-0.04698462598770306,5,8,27,75
cost_le_0p03 + body_ge_45 + h1_stack_96,3,753,-21.32745841485652,-2.951820457001267,49.26958831341302,0.9438818852124796,-25.85079512609272,-0.11418683419999805,5,8,29,69
cost_le_0p03 + body_ge_45 + h1_stack_30d,3,1055,-7.64288776594626,-1.0463136268785127,50.23696682464455,0.9853306588376055,-21.5719077762781,-0.048503527723640125,6,8,32,77
cost_le_0p03 + body_ge_45 + intraday_stack_24h,3,1127,8.62586302989778,1.1938599741076787,51.19787045252884,1.01570129978552,-25.108206222047848,0.04754859680335645,4,8,32,76
cost_le_0p03 + body_ge_45 + intraday_stack_7d,3,1236,11.792374539389577,1.6143796103868229,51.213592233009706,1.0196169136897417,-24.31237469202948,0.06640156014525714,5,8,31,78
cost_le_0p03 + body_ge_45 + stack_score3,3,964,3.992463273923567,0.5525756766959389,51.037344398340245,1.008471921457979,-20.576323672164968,0.026854927318403658,4,8,32,73
cost_le_0p03 + body_ge_45 + stack_7d30d_score3,3,1183,-2.19766998386405,-0.3008616797624979,50.54945054945055,0.9962208142913321,-24.978412575321265,-0.01204486789764014,5,8,32,77
cost_le_0p03 + body_ge_45 + orb_continuation,3,408,21.28086849028666,3.169998864631812,53.18627450980392,1.1136110082451207,-9.75810804121603,0.32485793877690816,5,8,31,63
cost_le_0p03 + body_ge_45 + orb_reversal,3,274,-46.24014266965048,-7.336755912289243,41.605839416058394,0.7058413500616598,-51.2614184907131,-0.14312432484907583,2,7,11,47
cost_le_0p03 + body_ge_45 + orb_inside,3,169,4.4764579095094055,0.7158608806691377,52.662721893491124,1.0552512036560207,-8.770082807935173,0.08162532741668374,3,7,12,34
cost_le_0p03 + body_ge_45 + ny_main_or_overlap,3,707,-2.9909930947480525,-0.4275773885936306,50.35360678925035,0.9913351121253273,-30.72372037817326,-0.013916849370149522,4,8,31,73
cost_le_0p03 + body_ge_45 + avoid_after_hours,3,1075,16.369026249298543,2.340033987301876,51.44186046511627,1.0315549623059204,-27.120058193683185,0.08628425391236504,5,8,30,74
cost_le_0p03 + body_ge_45 + recent_fvg_20,3,1192,5.7083076595324105,0.7814690302264666,50.92281879194631,1.009773874602967,-27.122658663533148,0.028812405152492088,5,8,29,77
cost_le_0p03 + body_ge_45 + zone_fvg_overlap_100,3,1185,13.288055517253877,1.8191387847364988,51.22362869198312,1.0231211329372432,-29.072874694451396,0.06257168593939162,5,8,30,76
cost_le_0p03 + body_ge_45 + opposite_fvg_20,3,1149,22.417190575196436,3.068920111540667,51.6100957354221,1.0405440844126348,-27.45177016075054,0.11179315918681586,6,8,32,77
cost_le_0p03 + body_ge_45 + ob_overlap_30d,3,619,-12.074029845525661,-1.7458588286137164,49.59612277867528,0.9610856231461093,-24.054050851221756,-0.0725806575953522,4,8,26,64
cost_le_0p03 + body_ge_45 + ob_fvg_bos_overlap_30d,3,431,-11.63556159087039,-1.6824579853782304,49.419953596287705,0.9465443564741352,-17.28584736835269,-0.09733153079081974,5,8,23,58
cost_le_0p03 + body_ge_45 + risk_ge_10,3,1328,0.43909736225427665,0.06011256055598747,50.67771084337349,1.0006736554951137,-34.424791041229604,0.0017461997222871257,5,8,30,79
cost_le_0p03 + body_ge_45 + risk_ge_15,3,688,8.157792649396143,1.1168042598170695,51.01744186046512,1.0244889804018011,-11.477112836403325,0.0973070732802041,3,8,26,48
cost_le_0p03 + body_ge_45 + dir_demand,3,739,-7.54422158115317,-1.0398214839683757,50.06765899864683,0.9793833087025858,-19.914571747278472,-0.05221410217422716,5,8,28,72
cost_le_0p03 + body_ge_45 + dir_supply,3,589,7.983318943407443,1.0929187571512626,51.44312393887945,1.0279249236030692,-21.981925071001054,0.049718973821499396,5,8,27,63
cost_le_0p03 + body_ge_60 + body_ge_70,3,771,-21.832528386598735,-2.9888796826106403,49.0272373540856,0.9439682198975456,-32.92209574997595,-0.09078643429353442,5,8,30,70
cost_le_0p03 + body_ge_60 + base_body_low,3,345,-4.574917818546398,-0.6545196761551397,49.85507246376812,0.9733826414199662,-13.109897939696936,-0.04992561186714093,4,8,22,48
cost_le_0p03 + body_ge_60 + base_body_high,3,334,-1.119893090023293,-0.15331369982421583,50.29940119760479,0.9932030596457808,-13.731839543262483,-0.011164833330683585,5,8,23,56
cost_le_0p03 + body_ge_60 + tight_zone,3,390,-8.836029380136463,-1.264144038815058,49.743589743589745,0.9554487593109848,-22.620587886519246,-0.05588466777065619,2,8,17,43
cost_le_0p03 + body_ge_60 + wide_zone,3,105,7.188844745054016,1.0390682798302253,52.38095238095239,1.1623006994344502,-5.128205053719151,0.2026183175098775,4,8,24,53
cost_le_0p03 + body_ge_60 + impulse_ge_1p5,3,412,-15.532449543038211,-2.126396999848091,48.30097087378641,0.9252282435618537,-25.858126650618253,-0.08223321931162597,4,8,23,62
cost_le_0p03 + body_ge_60 + impulse_ge_2,3,152,-12.058865367386641,-1.7561804527264637,46.05263157894737,0.8470147468673402,-18.607638611253236,-0.09437954430522895,3,8,19,51
cost_le_0p03 + body_ge_60 + fast_confirm_1,3,322,-29.61935321245257,-4.101011660670319,45.962732919254655,0.8293936411384549,-31.587064080896265,-0.1298319986361314,2,8,17,58
cost_le_0p03 + body_ge_60 + fast_confirm_2,3,505,-12.218028466665258,-1.6910325492419422,49.504950495049506,0.9521528287097449,-20.52892799756953,-0.08237315408978724,4,8,23,64
cost_le_0p03 + body_ge_60 + fast_confirm_3,3,671,-34.8649747662308,-4.773025499762294,47.83904619970194,0.8995254122861586,-37.52957939427625,-0.12718036217827272,2,8,25,72
cost_le_0p03 + body_ge_60 + h1_stack_96,3,591,-24.35948195059135,-3.3714667610661198,48.39255499153977,0.9194122319513507,-26.196524083713825,-0.1286990117579047,2,8,30,68
cost_le_0p03 + body_ge_60 + h1_stack_30d,3,821,-22.76136730666054,-3.1160380092795212,49.086479902557855,0.9450312550825828,-25.58636442584523,-0.12178510230753836,2,8,34,75
cost_le_0p03 + body_ge_60 + intraday_stack_24h,3,857,-28.658661748027036,-3.966493445800256,49.00816802800467,0.9342616736633008,-33.82481395664679,-0.11726578750393436,3,8,29,73
cost_le_0p03 + body_ge_60 + intraday_stack_7d,3,950,-23.925129191819792,-3.2753573603119115,49.368421052631575,0.9500808371623108,-26.75012631100449,-0.12244268764310441,3,8,31,76
cost_le_0p03 + body_ge_60 + stack_score3,3,733,-12.499304387605251,-1.7299624583451376,49.79536152796726,0.9658956371115305,-16.706633948683958,-0.10354943213928579,3,8,33,72
cost_le_0p03 + body_ge_60 + stack_7d30d_score3,3,912,-22.850999034875002,-3.1283086197481618,49.23245614035088,0.9502501161779465,-25.675996154059693,-0.12183786759344632,2,8,32,76
