trades,net,wr,pf,dd,years_pos,years,months_pos,months,mar,rule
131,25.510476319185706,63.358778625954194,1.5003701960374851,-5.403171662685089,7,8,40,68,0.5901736496584942,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + tight_zone + impulse_ge_2
592,43.42274004393774,57.60135135135135,1.1610219547463654,-12.87056345371305,6,8,46,85,0.4217253211184263,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + tight_zone + base_body_low
303,10.473387562313532,55.775577557755774,1.0724947070529258,-13.774829471082086,5,8,44,81,0.09504099110900636,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + tight_zone + base_body_high
671,37.673485995705306,56.780923994038744,1.1210870525898757,-20.054007271089247,5,8,51,85,0.23482517413126383,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + tight_zone + dir_demand
672,42.920465561637954,57.14285714285714,1.1383710233186854,-15.383933335302357,4,8,51,85,0.3487442436384751,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + tight_zone + dir_supply
106,6.8189820657308875,52.83018867924528,1.151510815530483,-6.933848074604981,5,8,27,58,0.12292925213319161,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + wide_zone + impulse_ge_1p5
125,27.588192166054572,60.0,1.6379010483710184,-5.705855296825707,6,8,37,67,0.6043833643442222,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + wide_zone + dir_demand
350,55.46580433911547,60.57142857142858,1.3942441579059262,-10.949069619232368,7,8,47,83,0.6332250851899797,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + impulse_ge_1p5 + impulse_ge_2
309,34.12308875335681,58.57605177993528,1.2573179999270068,-18.894027701152687,6,8,41,82,0.22575314070855196,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + impulse_ge_1p5 + base_body_low
343,12.22712338191388,54.22740524781341,1.0756160472117589,-16.242879975111087,4,8,41,83,0.09409602392440151,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + impulse_ge_1p5 + base_body_high
543,30.098964186722345,55.24861878453039,1.1209761137894594,-24.162401516262197,7,8,41,85,0.15571177893091784,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + impulse_ge_1p5 + dir_demand
469,38.14000144384467,57.14285714285714,1.1800047857445408,-12.807465537153597,5,8,44,84,0.37224384220674933,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + impulse_ge_1p5 + dir_supply
106,15.470158541955294,60.37735849056604,1.363490014011201,-9.927624543456075,5,8,34,61,0.19478675984166643,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + impulse_ge_2 + base_body_low
123,25.804749820030075,62.601626016260155,1.557432780357589,-8.09094787572996,6,8,41,67,0.39866697660720607,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + impulse_ge_2 + base_body_high
194,30.387539085982336,60.30927835051546,1.3938776318505302,-8.10862786719538,7,8,38,75,0.46844453191827146,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + impulse_ge_2 + dir_demand
156,25.07826525313314,60.89743589743589,1.394689195615404,-7.9313567164936645,6,8,44,75,0.39523920921658956,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + impulse_ge_2 + dir_supply
497,47.634913270069575,58.14889336016097,1.217495323251658,-30.726162584963433,6,8,49,85,0.19378808343846377,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + base_body_low + dir_demand
474,35.84305149683312,57.383966244725734,1.1659221683801633,-11.798919873496146,7,8,46,84,0.3797281009737508,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + base_body_low + dir_supply
504,20.373874030979913,54.761904761904766,1.0858934830977822,-23.083775502031507,4,8,41,85,0.11032572438803875,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + base_body_high + dir_demand
483,42.81592635635661,57.55693581780539,1.1986703261643878,-13.046117408198775,5,8,48,85,0.41023628924120686,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + base_body_high + dir_supply
559,51.99171095753593,55.27728085867621,1.2124681320121482,-12.447641107603594,7,8,38,72,0.5221040527688514,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + cost_le_0p03 + cost_le_0p05 + risk_ge_10
279,25.82452132381854,55.19713261648745,1.210561845585491,-12.353778415989368,6,8,20,36,0.261301850881449,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + cost_le_0p03 + cost_le_0p05 + risk_ge_15
280,17.279553307547367,54.285714285714285,1.135248297678192,-9.730437930067888,5,8,33,62,0.22197810406549207,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + cost_le_0p03 + cost_le_0p05 + fast_confirm_1
366,32.81735134507795,55.73770491803278,1.2020933265753637,-12.227303586241291,5,8,36,66,0.33549252205945784,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + cost_le_0p03 + cost_le_0p05 + fast_confirm_2
435,30.221344694781806,54.252873563218394,1.1544259474759773,-11.452869783149698,4,8,38,70,0.32984467285271224,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + cost_le_0p03 + cost_le_0p05 + fast_confirm_3
421,44.21705475152281,55.819477434679335,1.2440622778398518,-9.21681370460751,7,8,35,66,0.5996792406878445,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + cost_le_0p03 + cost_le_0p05 + body_ge_45
323,9.004240162677263,51.702786377708975,1.0593035147207503,-15.018156633491959,4,8,28,63,0.07494461855755424,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + cost_le_0p03 + cost_le_0p05 + body_ge_60
245,12.765426709962572,52.6530612244898,1.1140691998206598,-12.750223621696453,6,8,26,55,0.12514904727082835,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + cost_le_0p03 + cost_le_0p05 + body_ge_70
146,6.29139785714932,53.42465753424658,1.0919564251312994,-14.397560605056318,4,8,16,34,0.05462208173428201,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + cost_le_0p03 + cost_le_0p05 + tight_zone
209,24.921367955108266,56.45933014354066,1.2870296626798212,-8.179877377461448,7,8,32,61,0.3808334588207848,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + cost_le_0p03 + cost_le_0p05 + impulse_ge_1p5
166,43.9005678645318,64.45783132530121,1.7506335800838644,-5.279022417026415,8,8,30,43,1.0395051487880465,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + cost_le_0p03 + cost_le_0p05 + base_body_low
211,0.5673736924452708,50.23696682464455,1.0055484759626292,-16.699444110131836,3,8,27,57,0.004246950442657516,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + cost_le_0p03 + cost_le_0p05 + base_body_high
322,36.17012876245384,56.2111801242236,1.2639763204357077,-13.687865799631808,5,8,39,67,0.33031198299944964,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + cost_le_0p03 + cost_le_0p05 + dir_demand
237,15.821582195082076,54.008438818565395,1.1469270917549683,-13.485519360948453,7,8,26,54,0.14665343776913056,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + cost_le_0p03 + cost_le_0p05 + dir_supply
279,25.82452132381854,55.19713261648745,1.210561845585491,-12.353778415989368,6,8,20,36,0.261301850881449,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + cost_le_0p03 + risk_ge_10 + risk_ge_15
280,17.279553307547367,54.285714285714285,1.135248297678192,-9.730437930067888,5,8,33,62,0.22197810406549207,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + cost_le_0p03 + risk_ge_10 + fast_confirm_1
366,32.81735134507795,55.73770491803278,1.2020933265753637,-12.227303586241291,5,8,36,66,0.33549252205945784,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + cost_le_0p03 + risk_ge_10 + fast_confirm_2
435,30.221344694781806,54.252873563218394,1.1544259474759773,-11.452869783149698,4,8,38,70,0.32984467285271224,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + cost_le_0p03 + risk_ge_10 + fast_confirm_3
421,44.21705475152281,55.819477434679335,1.2440622778398518,-9.21681370460751,7,8,35,66,0.5996792406878445,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + cost_le_0p03 + risk_ge_10 + body_ge_45
323,9.004240162677263,51.702786377708975,1.0593035147207503,-15.018156633491959,4,8,28,63,0.07494461855755424,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + cost_le_0p03 + risk_ge_10 + body_ge_60
245,12.765426709962572,52.6530612244898,1.1140691998206598,-12.750223621696453,6,8,26,55,0.12514904727082835,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + cost_le_0p03 + risk_ge_10 + body_ge_70
146,6.29139785714932,53.42465753424658,1.0919564251312994,-14.397560605056318,4,8,16,34,0.05462208173428201,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + cost_le_0p03 + risk_ge_10 + tight_zone
209,24.921367955108266,56.45933014354066,1.2870296626798212,-8.179877377461448,7,8,32,61,0.3808334588207848,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + cost_le_0p03 + risk_ge_10 + impulse_ge_1p5
166,43.9005678645318,64.45783132530121,1.7506335800838644,-5.279022417026415,8,8,30,43,1.0395051487880465,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + cost_le_0p03 + risk_ge_10 + base_body_low
211,0.5673736924452708,50.23696682464455,1.0055484759626292,-16.699444110131836,3,8,27,57,0.004246950442657516,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + cost_le_0p03 + risk_ge_10 + base_body_high
322,36.17012876245384,56.2111801242236,1.2639763204357077,-13.687865799631808,5,8,39,67,0.33031198299944964,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + cost_le_0p03 + risk_ge_10 + dir_demand
237,15.821582195082076,54.008438818565395,1.1469270917549683,-13.485519360948453,7,8,26,54,0.14665343776913056,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + cost_le_0p03 + risk_ge_10 + dir_supply
168,13.806689583450758,55.35714285714286,1.1815206680455785,-10.704576635517611,4,8,13,27,0.1612241433449174,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + cost_le_0p03 + risk_ge_15 + fast_confirm_2
210,13.793765937737268,53.80952380952381,1.145058335036326,-11.879857435644904,4,8,16,34,0.1451381678237756,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + cost_le_0p03 + risk_ge_15 + fast_confirm_3
219,28.09459220419263,57.077625570776256,1.3050080526121441,-7.209229703590378,6,8,21,33,0.4871288847649149,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + cost_le_0p03 + risk_ge_15 + body_ge_45
168,3.3372845451343593,51.19047619047619,1.0417399580462812,-13.665748339110731,5,8,19,33,0.03052599519544063,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + cost_le_0p03 + risk_ge_15 + body_ge_60
126,0.4817594141065302,50.0,1.0079375287853374,-11.57078719185919,6,8,15,29,0.005204479674959795,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + cost_le_0p03 + risk_ge_15 + body_ge_70
100,15.546475066164632,57.99999999999999,1.396668104488999,-7.110709237758703,8,8,14,26,0.2732933267684997,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + cost_le_0p03 + risk_ge_15 + impulse_ge_1p5
108,2.7278035475777402,50.92592592592593,1.0532521919954485,-10.501302666159306,4,8,13,27,0.032469823438764304,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + cost_le_0p03 + risk_ge_15 + base_body_high
157,12.760205855764653,54.77707006369427,1.1842108140210448,-12.553333428726939,5,8,17,29,0.12705993519781278,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + cost_le_0p03 + risk_ge_15 + dir_demand
122,13.064315468053884,55.73770491803278,1.244759203393155,-6.157668546770231,4,8,14,26,0.2652041793258398,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + cost_le_0p03 + risk_ge_15 + dir_supply
280,17.279553307547367,54.285714285714285,1.135248297678192,-9.730437930067888,5,8,33,62,0.22197810406549207,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + cost_le_0p03 + fast_confirm_1 + fast_confirm_2
280,17.279553307547367,54.285714285714285,1.135248297678192,-9.730437930067888,5,8,33,62,0.22197810406549207,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + cost_le_0p03 + fast_confirm_1 + fast_confirm_3
178,11.668901532008071,54.49438202247191,1.1446724793226213,-7.206643521761065,4,8,25,55,0.20239834079438027,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + cost_le_0p03 + fast_confirm_1 + body_ge_45
122,-3.0150555082316512,49.18032786885246,0.9507916745539283,-9.58680348333265,3,8,16,47,-0.03931257579068903,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + cost_le_0p03 + fast_confirm_1 + body_ge_60
106,-11.470931080242686,45.28301886792453,0.8039918502656909,-14.380737319091363,3,8,17,44,-0.09970743176893893,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + cost_le_0p03 + fast_confirm_1 + base_body_high
158,15.525331529210948,56.32911392405063,1.227186029399821,-7.381394986737911,5,8,28,53,0.2629132358637015,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + cost_le_0p03 + fast_confirm_1 + dir_demand
122,1.7542217783364145,51.63934426229508,1.0295203368162535,-9.517511560921779,6,8,18,42,0.023039396473379704,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + cost_le_0p03 + fast_confirm_1 + dir_supply
366,32.81735134507795,55.73770491803278,1.2020933265753637,-12.227303586241291,5,8,36,66,0.33549252205945784,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + cost_le_0p03 + fast_confirm_2 + fast_confirm_3
252,23.471044545218625,55.952380952380956,1.211102055586725,-9.860227482212157,5,8,29,60,0.2975469453869139,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + cost_le_0p03 + fast_confirm_2 + body_ge_45
188,6.9439334103107155,52.659574468085104,1.0782493331646543,-11.622309521131527,5,8,22,53,0.07468323526495906,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + cost_le_0p03 + fast_confirm_2 + body_ge_60
140,13.933972330576994,55.714285714285715,1.2257730111817435,-11.43830484653381,5,8,23,46,0.15227313528454628,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + cost_le_0p03 + fast_confirm_2 + body_ge_70
122,7.68046079134749,54.91803278688525,1.14055265568481,-7.778677668310227,6,8,25,53,0.1234216970873651,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + cost_le_0p03 + fast_confirm_2 + impulse_ge_1p5
109,23.012610189388454,62.38532110091744,1.5503324889613324,-4.14051988628734,6,8,25,37,0.6947379441891494,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + cost_le_0p03 + fast_confirm_2 + base_body_low
138,-4.881816678295711,49.275362318840585,0.9309889812520374,-10.530734737625643,4,8,19,49,-0.057947246796243135,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + cost_le_0p03 + fast_confirm_2 + base_body_high
208,24.582470303544202,57.21153846153846,1.277054598020994,-8.559582687319143,4,8,34,59,0.3589904905639071,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + cost_le_0p03 + fast_confirm_2 + dir_demand
158,8.234881041533765,53.79746835443038,1.1117970181395695,-9.4074836064268,5,8,23,48,0.10941928503478919,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + cost_le_0p03 + fast_confirm_2 + dir_supply
313,24.118520251589345,54.632587859424916,1.1731369874121562,-11.317474104467905,4,8,30,64,0.2663858563863187,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + cost_le_0p03 + fast_confirm_3 + body_ge_45
239,-0.5816688344620022,50.2092050209205,0.9949939957727534,-16.920635483433177,4,8,23,61,-0.004297037447496492,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + cost_le_0p03 + fast_confirm_3 + body_ge_60
182,7.564541610866799,52.197802197802204,1.0899737938541776,-15.832596572571585,6,8,22,53,0.059722844387789985,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + cost_le_0p03 + fast_confirm_3 + body_ge_70
107,-3.961060452228778,49.532710280373834,0.9269290544310117,-15.001293698066,4,8,12,32,-0.03300599044950575,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + cost_le_0p03 + fast_confirm_3 + tight_zone
154,8.734250124495112,53.246753246753244,1.1278512070341002,-8.44434121263334,5,8,28,58,0.1292914672761572,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + cost_le_0p03 + fast_confirm_3 + impulse_ge_1p5
127,23.650644795675795,60.629921259842526,1.4793928021636562,-5.225969244391894,6,8,26,41,0.5656999613290835,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + cost_le_0p03 + fast_confirm_3 + base_body_low
165,-0.32531302037666343,50.303030303030305,0.9959778107381525,-11.56969801492615,4,8,24,53,-0.0035147095018920847,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + cost_le_0p03 + fast_confirm_3 + base_body_high
251,24.712556811893165,55.77689243027888,1.2277283002103099,-11.827067045050253,5,8,36,65,0.2611864454407953,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + cost_le_0p03 + fast_confirm_3 + dir_demand
184,5.508787882888641,52.17391304347826,1.0631861395344697,-10.819425741794134,6,8,20,51,0.06364464268201475,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + cost_le_0p03 + fast_confirm_3 + dir_supply
323,9.004240162677263,51.702786377708975,1.0593035147207503,-15.018156633491959,4,8,28,63,0.07494461855755424,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + cost_le_0p03 + body_ge_45 + body_ge_60
245,12.765426709962572,52.6530612244898,1.1140691998206598,-12.750223621696453,6,8,26,55,0.12514904727082835,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + cost_le_0p03 + body_ge_45 + body_ge_70
110,13.320012763231535,57.27272727272727,1.2833406319275027,-9.804910969585475,4,8,16,30,0.1698130253878617,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + cost_le_0p03 + body_ge_45 + tight_zone
157,19.356809951644664,56.68789808917197,1.3011727524832737,-8.419139175894927,7,8,30,53,0.28739294996847314,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + cost_le_0p03 + body_ge_45 + impulse_ge_1p5
