zone_id,zone_tf,spec_name,direction,upper,lower,created_timestamp,base_timestamp,impulse_start_timestamp,impulse_end_timestamp,impulse_candles,impulse_atr,zone_width_atr,base_body_ratio,touch_timestamp,entry_timestamp,entry_price,stop_price,risk_units,touch_delay_hours,confirmed,confirm_i,entry_i,bars_to_confirm,confirm_close,confirm_body_ratio,mfe_24h_r,mae_24h_r,close_24h_r,bracket_1r_outcome_r,first_event_24h,year,month,date,cost_r,net_1r_after_cost,cost_bucket,same_dir_intraday_overlap_24h,same_dir_intraday_distinct_specs_24h,same_dir_intraday_distinct_tfs_24h,same_dir_intraday_max_overlap_ratio_24h,same_dir_intraday_overlap_7d,same_dir_intraday_distinct_specs_7d,same_dir_intraday_distinct_tfs_7d,same_dir_intraday_max_overlap_ratio_7d,same_dir_h1_overlap_96h,same_dir_h1_distinct_specs_96h,same_dir_h1_max_overlap_ratio_96h,same_dir_h1_overlap_30d,same_dir_h1_distinct_specs_30d,same_dir_h1_max_overlap_ratio_30d,has_intraday_stack,has_intraday_stack_7d,has_cross_tf_intraday_stack,has_h1_stack,has_h1_stack_30d,stack_score,stack_score_capped,stack_score_7d_30d,stack_score_7d_30d_capped,winner,entry_ny_hour,entry_weekday,entry_session,trend_ema50_200,atr_pct_rank_500,vol_regime,orb30_state,orb15_state,orb30_width_atr,entry_close_location,entry_ema8_distance_atr,entry_ema20_distance_atr,profile_complete,profile_location,volume_node,zone_contains_poc,zone_overlaps_value,poc_distance_r,zone_volume_percentile,ob_overlap_30d,ob_fvg_bos_overlap_30d,ob_min_discount_position_30d,recent_fvg_20,zone_fvg_overlap_100,opposite_fvg_20,dir_demand,dir_supply,cost_le_0p03,cost_le_0p05,risk_ge_10,risk_ge_15,fast_confirm_1,fast_confirm_2,fast_confirm_3,body_ge_45,body_ge_60,body_ge_70,h1_stack_96,h1_stack_30d,intraday_stack_24h,intraday_stack_7d,stack_score3,stack_7d30d_score3,trend_aligned,orb_continuation,orb_reversal,orb_inside,vp_lvn,vp_hvn,vp_value_low,vp_value_high,vp_below_value,vp_above_value,ob_quality,tight_zone,wide_zone,impulse_ge_1p5,impulse_ge_2,base_body_low,base_body_high,ny_main_or_overlap,avoid_after_hours,ema8_aligned,closed_m15_ema8_aligned,m15_boundary_entry
305,15min,m15_2c_1atr,demand,1462.3,1459.83,2019-10-01 12:15:00+00:00,2019-10-01 11:30:00+00:00,2019-10-01 11:45:00+00:00,2019-10-01 12:00:00+00:00,2,1.622003687768905,1.0626920712968857,0.2348178137652422,2019-10-01 16:45:00+00:00,2019-10-01 17:05:00+00:00,1474.32,1459.2795714285714,15.040428571428492,4.5,True,2631,2632,3,1474.34,0.8347176079734206,1.5730934718805645,0.1090394460644089,1.5125898768082295,1.0,tp1,2019,2019-10,2019-10-01,0.0199462401337348,0.9800537598662652,<=0.03R,3,3,2,1.0,3,3,2,1.0,3,3,1.0,3,3,1.0,True,True,True,True,True,9,7,9,7,True,13,Tuesday,ny_main,bear,0.626,mid,above,above,1.07804370447452,0.959876543209878,2.6897290545026165,2.9766810898143503,True,value_low_half,mid_volume,False,True,-0.4777124512029471,0.6181818181818182,True,False,0.3459801264679402,True,False,True,True,False,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,True,True,True,False
324,15min,m15_2c_1atr,demand,1490.67,1484.08,2019-10-02 16:00:00+00:00,2019-10-02 15:15:00+00:00,2019-10-02 15:30:00+00:00,2019-10-02 15:45:00+00:00,2,2.9529914529914687,2.81623931623936,0.1335356600910606,2019-10-02 17:10:00+00:00,2019-10-02 17:25:00+00:00,1493.24,1483.631,9.609000000000153,1.1666666666666667,True,2911,2912,2,1493.13,0.6717557251908927,2.7380580705588025,0.0801332084504079,1.7462795296076292,1.0,tp1,2019,2019-10,2019-10-02,0.0312207305650947,0.9687792694349052,0.03-0.05R,3,3,2,1.0,10,4,2,1.0,0,0,0.0,5,3,0.5705614567526416,True,True,True,False,True,3,3,20,7,True,13,Wednesday,ny_main,bull,0.746,high,above,above,0.5782734407269714,0.861189801699713,0.3139228986423436,1.2586632953365868,True,above_value,mid_volume,False,True,0.4292850452700525,0.2978723404255319,False,False,,True,True,True,True,False,False,True,False,False,False,True,True,True,True,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False,True,True,True,True,False,True,True,True,True,False
411,15min,m15_2c_1atr,supply,1485.03,1479.96,2019-10-11 17:30:00+00:00,2019-10-11 16:45:00+00:00,2019-10-11 17:00:00+00:00,2019-10-11 17:15:00+00:00,2,1.7215949188426165,1.2522935779816242,0.0532544378698195,2019-10-11 18:00:00+00:00,2019-10-11 18:30:00+00:00,1479.24,1485.424,6.183999999999969,0.5,True,4856,4857,5,1479.24,0.7621359223300864,0.2037516170763255,1.2354463130659992,-2.0003234152651928,-1.0,stop,2019,2019-10,2019-10-11,0.0485122897800778,-1.0485122897800778,0.03-0.05R,2,2,2,1.0,2,2,2,1.0,1,1,0.5128205128205013,4,2,0.6469428007889574,True,True,True,True,True,4,4,10,6,False,14,Friday,ny_main,bear,0.966,high,below,below,0.7422836583980098,0.8475836431226492,0.0634752975286974,-0.8565079906975518,True,below_value,mid_volume,False,False,-1.9817270375161984,0.4576271186440678,False,False,,True,True,True,False,True,False,True,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,True,False,True,True
1001,15min,m15_2c_1atr,demand,1468.66,1467.02,2019-12-11 17:30:00+00:00,2019-12-11 16:45:00+00:00,2019-12-11 17:00:00+00:00,2019-12-11 17:15:00+00:00,2,1.9325376232486111,1.191489361702187,0.3536585365854385,2019-12-11 21:00:00+00:00,2019-12-11 21:15:00+00:00,1473.21,1466.8267142857142,6.383285714285876,3.5,True,16668,16669,2,1473.21,0.989445910290247,2.1180314661056214,1.3472685361322971,-0.554573327663745,1.0,tp1,2019,2019-12,2019-12-11,0.0469977396325212,0.9530022603674788,0.03-0.05R,1,1,1,1.0,2,2,1,1.0,4,4,0.4024390243902692,9,4,0.8963414634145961,True,True,True,True,True,9,5,20,6,True,16,Wednesday,ny_main,bull,0.813,high,above,above,0.6779501645509934,0.5327510917030771,0.936040703967756,1.6556209009611362,True,value_high_half,mid_volume,True,True,0.0924288879439812,0.6086956521739131,True,True,0.2134831460674103,True,True,False,True,False,False,True,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,True,True,True,True
1248,15min,m15_2c_1atr,supply,1580.08,1578.3,2020-01-08 15:15:00+00:00,2020-01-08 14:30:00+00:00,2020-01-08 14:45:00+00:00,2020-01-08 15:00:00+00:00,2,2.487378640776661,0.6048543689320256,0.7528089887640105,2020-01-08 16:30:00+00:00,2020-01-08 16:40:00+00:00,1573.97,1580.4862857142855,6.5162857142856865,1.25,True,21541,21542,1,1573.93,0.8666666666666191,5.171657824352201,0.158065506204232,3.9531722716709936,1.0,tp1,2020,2020-01,2020-01-08,0.0460384969526901,0.95396150304731,0.03-0.05R,2,2,2,1.0,6,3,2,1.0,5,4,0.5955056179775066,5,4,0.5955056179775066,True,True,True,True,True,12,6,16,7,True,11,Wednesday,london_ny_overlap,bull,0.926,high,below,below,0.5790291262136168,0.0102339181286457,-0.8802293422801555,-1.639458078597487,True,value_high_half,lvn,False,True,1.4486780374446588,0.2045454545454545,False,False,,True,True,True,False,True,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,False,False,True,False,False,False,True,False,True,True,False,True,True,True,True,True,False
1272,15min,m15_2c_1atr,demand,1547.31,1546.25,2020-01-10 09:15:00+00:00,2020-01-10 08:15:00+00:00,2020-01-10 08:30:00+00:00,2020-01-10 09:00:00+00:00,3,1.971052631578824,0.9763157894736312,0.0283018867924285,2020-01-10 15:25:00+00:00,2020-01-10 15:35:00+00:00,1555.92,1545.957,9.963000000000193,6.166666666666667,True,22080,22081,1,1555.91,0.9707057256990652,0.7286961758506324,0.9384723476864354,-0.4857974505671035,-0.4857974505671035,time,2020,2020-01,2020-01-10,0.0301114122252327,-0.5159088627923363,0.03-0.05R,7,4,2,1.0,17,4,2,1.0,4,3,1.0,9,4,1.0,True,True,True,True,True,15,7,35,7,False,10,Friday,london_ny_overlap,bear,0.308,low,above,above,0.7188552188552353,0.740601503759407,2.431286104210974,2.7396397411010263,True,below_value,mid_volume,False,False,-0.2479172939877526,0.4090909090909091,True,True,0.08525671219972,True,True,True,True,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False,False,True,False,True,True,False,True,False,True,False,True,True,True,True,False
1488,15min,m15_2c_1atr,supply,1588.51,1585.82,2020-01-31 19:00:00+00:00,2020-01-31 18:15:00+00:00,2020-01-31 18:30:00+00:00,2020-01-31 18:45:00+00:00,2,2.0146947048391395,0.9541423866227702,0.6059479553903628,2020-01-31 19:35:00+00:00,2020-01-31 19:45:00+00:00,1581.89,1588.876,6.985999999999876,0.5833333333333334,True,26204,26205,1,1581.82,0.7936893203883223,0.0085886057830194,1.0062983109075432,0.687088462639603,-1.0,stop,2020,2020-01,2020-01-31,0.0429430289149735,-1.0429430289149737,0.03-0.05R,3,2,1,1.0,6,4,2,1.0,4,4,0.0594795539033749,4,4,0.0594795539033749,True,True,True,True,True,11,7,14,7,False,14,Friday,ny_main,bull,0.94,high,above,above,0.7095260441107673,0.5700325732898719,-0.0018334737067737,0.2015862833182387,True,above_value,mid_volume,False,True,0.4888348124821105,0.3611111111111111,False,False,,True,True,True,False,True,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,True,False,False,True,True,True,True,True
1528,15min,m15_2c_1atr,demand,1554.41,1549.72,2020-02-05 16:15:00+00:00,2020-02-05 15:15:00+00:00,2020-02-05 15:30:00+00:00,2020-02-05 16:00:00+00:00,3,1.71938418474459,2.2974107767670207,0.0682302771855351,2020-02-05 16:30:00+00:00,2020-02-05 16:35:00+00:00,1556.5,1549.4425714285717,7.057428571428545,0.25,True,26994,26995,0,1556.49,0.6305970149253786,1.6691631917736147,0.5611108861989466,0.9507712238371004,1.0,tp1,2020,2020-02,2020-02-05,0.0425084004696167,0.9574915995303832,0.03-0.05R,14,4,2,1.0,14,4,2,1.0,3,2,1.0,31,4,1.0,True,True,True,True,True,20,7,76,7,True,11,Wednesday,london_ny_overlap,bear,0.734,high,inside,inside,1.2859934853419983,0.6503267973855872,0.5253932468245422,0.6488581101533738,True,value_low_half,mid_volume,True,True,-0.3096028500870344,0.7419354838709677,True,True,0.2135697764070914,True,True,True,True,False,False,True,False,False,True,True,True,True,True,False,True,True,True,True,True,True,False,False,False,True,False,False,True,False,False,False,True,False,True,True,False,True,False,True,True,True,True,False
1763,15min,m15_2c_1atr,demand,1625.71,1620.19,2020-02-28 16:00:00+00:00,2020-02-28 15:15:00+00:00,2020-02-28 15:30:00+00:00,2020-02-28 15:45:00+00:00,2,1.5598545454545722,1.1240727272727309,0.0398550724637731,2020-02-28 16:05:00+00:00,2020-02-28 16:10:00+00:00,1627.76,1619.5615714285716,8.198428571428394,0.0833333333333333,True,31633,31634,0,1627.72,0.3223684210526414,0.0902611998815134,1.472233354824119,-3.4506612765513256,-1.0,stop,2020,2020-02,2020-02-28,0.0365923783303428,-1.0365923783303428,0.03-0.05R,5,3,2,0.5742753623188145,6,3,2,0.5742753623188145,3,3,0.0996376811594123,7,4,0.369565217391299,True,True,True,True,True,11,7,20,7,False,11,Friday,london_ny_overlap,bear,0.812,high,inside,inside,2.4663972459212844,0.6893203883495129,0.6484395517033921,0.3282806540472463,True,below_value,mid_volume,False,False,-2.354109672585384,0.3580246913580246,False,False,,True,True,True,True,False,False,True,False,False,True,True,True,False,False,False,True,True,True,True,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,True,True,True,True,False
1806,15min,m15_2c_1atr,supply,1646.56,1640.4,2020-03-04 17:30:00+00:00,2020-03-04 16:45:00+00:00,2020-03-04 17:00:00+00:00,2020-03-04 17:15:00+00:00,2,2.139476961394805,1.5342465753424286,0.4090909090909158,2020-03-04 17:40:00+00:00,2020-03-04 18:15:00+00:00,1640.33,1647.0512857142858,6.721285714285841,0.1666666666666666,True,32486,32487,6,1640.32,0.5527156549521034,0.9447597185912244,1.1203213670853538,-3.0544751216815893,-1.0,stop,2020,2020-03,2020-03-04,0.0446343174137592,-1.0446343174137591,0.03-0.05R,10,4,2,1.0,21,4,2,1.0,2,2,1.0,8,4,1.0,True,True,True,True,True,14,7,37,7,False,13,Wednesday,ny_main,bull,0.656,mid,below,below,1.3059788980070233,0.2269938650306782,-0.1075149750478936,-0.2100085860503842,True,value_high_half,hvn,True,True,0.1086101723734836,0.9583333333333334,False,False,,True,True,True,False,True,False,True,False,False,False,False,False,True,False,False,True,True,True,True,True,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,True,True,True,True,True
1830,15min,m15_2c_1atr,supply,1688.45,1685.4,2020-03-06 15:45:00+00:00,2020-03-06 15:00:00+00:00,2020-03-06 15:15:00+00:00,2020-03-06 15:30:00+00:00,2,2.768092348675458,0.6319372502589776,0.1344262295082255,2020-03-06 16:10:00+00:00,2020-03-06 16:40:00+00:00,1678.2,1689.297142857143,11.0971428571429,0.4166666666666667,True,33019,33020,5,1678.19,0.8654618473895441,3.21163748712667,1.0615345005149266,0.4271369721936141,1.0,tp1,2020,2020-03,2020-03-06,0.0270339855818742,0.9729660144181258,<=0.03R,3,3,2,1.0,3,3,2,1.0,0,0,0.0,1,1,0.5016393442622936,True,True,True,False,True,3,3,5,5,True,11,Friday,london_ny_overlap,bull,0.848,high,below,below,0.7056417659088258,0.2344827586206959,-0.3794203015216467,-0.462640694307411,True,above_value,mid_volume,False,True,1.2322991761071176,0.7428571428571429,False,False,,True,True,True,False,True,True,True,True,False,False,False,False,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,True,True,False,True,True,True,True,False
1854,15min,m15_2c_1atr,demand,1656.05,1649.98,2020-03-10 16:45:00+00:00,2020-03-10 16:00:00+00:00,2020-03-10 16:15:00+00:00,2020-03-10 16:30:00+00:00,2,1.5353118552610938,1.3486748135216542,0.5551894563426941,2020-03-10 16:45:00+00:00,2020-03-10 16:50:00+00:00,1658.82,1649.357142857143,9.462857142857048,0.0,True,33585,33586,0,1658.8,0.4513274336282972,0.3170289855072496,1.333635265700485,-1.1000905797101408,-1.0,stop,2020,2020-03,2020-03-10,0.0317028985507249,-1.031702898550725,0.03-0.05R,4,4,2,0.7775947281713471,7,4,2,1.0,1,1,0.7775947281713471,8,3,0.7990115321251994,True,True,True,True,True,6,5,23,7,False,12,Tuesday,ny_main,bear,0.678,high,below,below,0.8884781269254253,0.5648535564853684,0.2604223003598343,-0.1441398618725111,True,below_value,mid_volume,False,False,-1.0287590579710382,0.4761904761904761,False,False,,True,True,True,True,False,False,True,False,False,True,True,True,True,False,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,True,True,False
1876,15min,m15_2c_1atr,supply,1645.05,1642.58,2020-03-12 11:45:00+00:00,2020-03-12 11:00:00+00:00,2020-03-12 11:15:00+00:00,2020-03-12 11:30:00+00:00,2,2.2444076222038043,0.716238608119309,0.4615384615384969,2020-03-12 13:30:00+00:00,2020-03-12 13:50:00+00:00,1638.78,1645.4615714285717,6.681571428571488,1.75,True,34101,34102,3,1638.77,0.7614678899083516,13.083748476620023,0.08081931111158,6.713989437899479,1.0,tp1,2020,2020-03,2020-03-12,0.0448996172842141,0.9551003827157858,0.03-0.05R,6,4,2,1.0,6,4,2,1.0,0,0,0.0,8,4,1.0,True,True,True,False,True,6,3,22,7,True,9,Thursday,london_ny_overlap,bear,0.522,mid,below,below,1.443248871919494,0.0317460317460364,-0.944042235478129,-1.004778824179692,True,value_high_half,hvn,False,True,1.207051377990633,0.9493670886075948,False,False,,True,True,True,False,True,False,True,False,False,False,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,True,True,True,False
1927,15min,m15_2c_1atr,demand,1487.5,1480.8,2020-03-17 15:30:00+00:00,2020-03-17 14:30:00+00:00,2020-03-17 14:45:00+00:00,2020-03-17 15:15:00+00:00,3,1.5328467153284795,1.122412348929047,0.3119402985074483,2020-03-17 15:45:00+00:00,2020-03-17 15:50:00+00:00,1492.47,1479.760857142857,12.70914285714298,0.25,True,34953,34954,0,1492.45,0.5610389610389495,4.84297019018924,0.4036464187761389,0.7640169057146666,1.0,tp1,2020,2020-03,2020-03-17,0.0236050537295982,0.9763949462704016,<=0.03R,1,1,1,1.0,1,1,1,1.0,0,0,0.0,0,0,0.0,True,True,True,False,False,1,1,1,1,True,11,Tuesday,london_ny_overlap,bear,0.682,high,above,above,1.0483754512635337,0.7571428571428432,1.0574974825874024,1.5416964806533602,True,value_high_half,hvn,True,True,0.0708151611888019,0.9464285714285714,False,False,,True,True,True,True,False,True,True,True,False,True,True,True,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,True,True,True,False
1928,15min,m15_2c_1atr,demand,1503.8,1488.23,2020-03-17 16:15:00+00:00,2020-03-17 15:30:00+00:00,2020-03-17 15:45:00+00:00,2020-03-17 16:00:00+00:00,2,1.7760044028618511,1.999449642267466,0.1451509312780989,2020-03-17 16:15:00+00:00,2020-03-17 16:25:00+00:00,1504.29,1486.8645714285717,17.425428571428483,0.0,True,34960,34961,1,1504.26,0.3453689167974889,2.853875288986554,1.078883077276233,-0.5887947006837323,1.0,tp1,2020,2020-03,2020-03-17,0.0172162193182378,0.9827837806817622,<=0.03R,4,1,1,0.4926140012845136,4,1,1,0.4926140012845136,0,0,0.0,0,0,0.0,True,True,True,False,False,4,3,4,3,True,12,Tuesday,ny_main,bear,0.724,high,above,above,0.8859832635983268,0.788403614457835,2.0138474208707473,2.901982348851417,True,value_high_half,mid_volume,False,True,0.7325501319910112,0.5714285714285714,False,False,,True,True,True,True,False,True,True,True,True,True,True,True,False,False,False,False,False,True,True,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,True,True,True,False
1936,15min,m15_2c_1atr,demand,1495.4,1489.78,2020-03-18 12:15:00+00:00,2020-03-18 11:30:00+00:00,2020-03-18 11:45:00+00:00,2020-03-18 12:00:00+00:00,2,1.9412892757043976,0.5803215813541936,0.0071174377224537,2020-03-18 12:55:00+00:00,2020-03-18 13:20:00+00:00,1501.69,1488.7064285714284,12.983571428571622,0.6666666666666666,True,35199,35200,4,1501.77,0.8828282828282932,1.6289816801452035,1.2477306486218698,-2.4438576222698667,1.0,tp1,2020,2020-03,2020-03-18,0.0231061231226271,0.9768938768773728,<=0.03R,3,3,2,1.0,5,3,2,1.0,0,0,0.0,0,0,0.0,True,True,True,False,False,3,3,5,3,True,9,Wednesday,london_ny_overlap,bear,0.752,high,inside,above,1.0830800405268488,0.9515962924819747,0.4832442698415267,0.1826753949288798,True,below_value,hvn,False,False,-2.900588655993784,0.9047619047619048,False,False,,True,True,True,True,False,True,True,True,False,False,False,False,True,True,True,False,False,True,True,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,True,True,True,False
1952,15min,m15_2c_1atr,supply,1481.48,1471.14,2020-03-19 14:15:00+00:00,2020-03-19 13:30:00+00:00,2020-03-19 13:45:00+00:00,2020-03-19 14:00:00+00:00,2,2.123281596452307,1.6048780487804784,0.3259187620889888,2020-03-19 14:20:00+00:00,2020-03-19 14:25:00+00:00,1469.98,1482.4132857142858,12.43328571428583,0.0833333333333333,True,35488,35489,0,1469.96,0.0664335664335825,0.3217170498546498,1.1075109441246307,-2.0694449231900367,-1.0,stop,2020,2020-03,2020-03-19,0.0241287787390987,-1.024128778739099,<=0.03R,6,3,2,0.5560928433268902,9,3,2,0.8471953578336615,0,0,0.0,0,0,0.0,True,True,True,False,False,6,3,9,3,False,10,Thursday,london_ny_overlap,bear,0.418,mid,below,below,1.4563912236655363,0.4384724186704476,-0.8225356435584092,-1.3349481950715965,True,value_low_half,lvn,False,True,-0.6788229751933156,0.1981132075471698,False,False,,True,True,True,False,True,True,True,True,False,True,True,True,False,False,False,False,False,True,True,True,True,True,True,False,False,True,False,True,False,False,False,False,False,False,True,True,True,False,True,True,True,True,False
1955,15min,m15_2c_1atr,demand,1478.62,1468.16,2020-03-19 16:15:00+00:00,2020-03-19 15:30:00+00:00,2020-03-19 15:45:00+00:00,2020-03-19 16:00:00+00:00,2,1.9938847763115712,1.178307048599921,0.5669216061185632,2020-03-19 16:55:00+00:00,2020-03-19 17:30:00+00:00,1480.88,1467.027857142857,13.85214285714278,0.6666666666666666,True,35525,35526,6,1480.95,0.8673946957878119,0.3212499355437415,1.1016346104264645,0.3364100448615393,-1.0,stop,2020,2020-03,2020-03-19,0.0216572990254216,-1.0216572990254216,<=0.03R,9,4,2,0.6606118546845106,17,4,2,0.6606118546845106,8,4,1.0,8,4,1.0,True,True,True,True,True,25,7,33,7,False,13,Thursday,ny_main,bear,0.676,high,above,above,1.0157594213932273,0.8116197183098649,0.3552020369577272,0.5254940359409412,True,below_value,mid_volume,False,True,-0.856185221471679,0.5405405405405406,True,False,0.1380753138075306,True,True,True,True,False,True,True,True,False,False,False,False,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,True,True,True
1964,15min,m15_2c_1atr,demand,1487.95,1482.71,2020-03-20 08:15:00+00:00,2020-03-20 07:30:00+00:00,2020-03-20 07:45:00+00:00,2020-03-20 08:00:00+00:00,2,1.8688915375447153,1.4572904251092689,0.3568702290076555,2020-03-20 15:40:00+00:00,2020-03-20 16:05:00+00:00,1496.23,1481.8752857142858,14.35471428571418,7.416666666666667,True,35784,35785,4,1496.24,0.7476851851851808,0.290496899973137,1.095110615726053,2.8450583680821784,-1.0,stop,2020,2020-03,2020-03-20,0.0208990575520238,-1.0208990575520238,<=0.03R,5,4,2,1.0,9,4,2,1.0,4,4,0.4083969465648605,4,4,0.4083969465648605,True,True,True,True,True,13,7,17,7,False,12,Friday,ny_main,bull,0.44,mid,below,below,1.5746763842053986,0.7630560928433259,0.299587835238818,-0.1902346899596496,True,value_high_half,hvn,False,True,0.2493954201208132,0.897196261682243,True,True,0.1071545246651415,True,True,True,True,False,True,True,True,False,False,False,False,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,True,True,True,False
1969,15min,m15_2c_1atr,supply,1507.72,1499.89,2020-03-20 14:45:00+00:00,2020-03-20 14:00:00+00:00,2020-03-20 14:15:00+00:00,2020-03-20 14:30:00+00:00,2,1.5643361128928903,1.4062860808210291,0.1915708812260554,2020-03-20 16:15:00+00:00,2020-03-20 16:40:00+00:00,1496.4,1508.5872857142858,12.187285714285736,1.5,True,35791,35792,4,1496.49,0.7677053824362768,1.400640011252956,1.6090539320837765,-3.3699054049301855,1.0,tp1,2020,2020-03,2020-03-20,0.0246158174209656,0.9753841825790344,<=0.03R,4,4,2,1.0,25,4,2,1.0,6,3,1.0,6,3,1.0,True,True,True,True,True,16,7,37,7,True,12,Friday,ny_main,bull,0.524,mid,below,below,1.477293601387914,0.3179723502304054,-0.0330829456039553,-0.3928673200334361,True,above_value,mid_volume,False,False,1.8096728440646597,0.5046728971962616,True,False,0.4472753007784891,True,True,True,False,True,True,True,True,False,False,False,False,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True,True,True,False
2031,15min,m15_2c_1atr,demand,1622.79,1619.44,2020-03-30 14:00:00+00:00,2020-03-30 13:00:00+00:00,2020-03-30 13:15:00+00:00,2020-03-30 13:45:00+00:00,3,1.60675357982477,1.0023509296857942,0.1313432835821094,2020-03-30 14:20:00+00:00,2020-03-30 14:30:00+00:00,1625.36,1618.995,6.364999999999782,0.3333333333333333,True,37398,37399,1,1625.35,0.4491017964072272,0.284367635506714,1.0447761194029994,-3.0903377847604903,-1.0,stop,2020,2020-03,2020-03-30,0.0471327572663016,-1.0471327572663016,0.03-0.05R,6,4,2,1.0,16,4,2,1.0,1,1,0.1582089552238767,1,1,0.1582089552238767,True,True,True,True,True,8,5,18,5,False,10,Monday,london_ny_overlap,bull,0.188,low,inside,inside,1.1990864103540064,0.0766283524903949,-0.3683970301664467,0.0928961756599493,True,value_high_half,hvn,False,True,0.6857816182246911,0.7619047619047619,False,False,,True,True,False,True,False,False,True,False,False,True,True,True,False,False,False,True,True,True,True,True,True,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,True,True,False,True,True
2051,15min,m15_2c_1atr,demand,1589.29,1585.09,2020-04-01 10:15:00+00:00,2020-04-01 09:30:00+00:00,2020-04-01 09:45:00+00:00,2020-04-01 10:00:00+00:00,2,2.7100023986567567,1.410410170304658,0.4190476190476123,2020-04-01 14:00:00+00:00,2020-04-01 14:35:00+00:00,1593.45,1584.7361428571428,8.71385714285725,3.75,True,37949,37950,6,1593.51,0.9881656804733832,0.188205977343131,1.4746626883289318,1.4574487269865604,-1.0,stop,2020,2020-04,2020-04-01,0.0344279226847217,-1.0344279226847215,0.03-0.05R,4,3,2,1.0,4,3,2,1.0,0,0,0.0,5,3,0.5309523809523795,True,True,True,False,True,4,3,14,7,False,10,Wednesday,london_ny_overlap,bear,0.128,low,inside,inside,1.0407757334658725,0.5797979797979791,0.2441160797635156,0.3614470342956534,True,value_low_half,mid_volume,False,True,-0.2937849402429529,0.7415730337078652,True,False,0.4740134744947081,True,True,True,True,False,False,True,False,False,False,False,False,True,True,True,False,True,True,True,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,True,True,True,True,False
2076,15min,m15_2c_1atr,demand,1612.54,1609.83,2020-04-03 15:00:00+00:00,2020-04-03 14:15:00+00:00,2020-04-03 14:30:00+00:00,2020-04-03 14:45:00+00:00,2,1.954644054427122,0.7481759021889303,0.2103321033210907,2020-04-03 15:30:00+00:00,2020-04-03 15:35:00+00:00,1617.35,1609.1442857142856,8.205714285714294,0.5,True,38512,38513,0,1617.35,0.0113519091847161,0.2949164345403985,1.399025069637884,2.818767409470763,-1.0,stop,2020,2020-04,2020-04-03,0.0365598885793871,-1.0365598885793872,0.03-0.05R,7,3,2,1.0,10,3,2,1.0,1,1,0.8560885608856578,3,2,0.8560885608856578,True,True,True,True,True,9,5,16,7,False,11,Friday,london_ny_overlap,bull,0.638,mid,above,above,0.6906374848010927,0.457172342621263,0.204320313455988,0.5322647133781538,True,value_low_half,hvn,True,True,-0.0079213091922072,1.0,False,False,,True,True,False,True,False,False,True,False,False,True,True,True,False,False,False,True,True,True,True,True,True,True,True,False,False,False,True,True,False,False,False,False,True,False,True,False,True,False,True,True,True,True,False
