scenario,entry_zone,sl_buf_atr,min_sweep_atr,k,mss_look,tp_mode,wait_bars,n,per_yr,pf,mar,net,pos,d1_pf,c5_pf,oos_pf,pboot,passed
both,fvg_ce,0.25,0.0,3,12,2R,96,945,141,1.111,0.25,68.8,5/8,1.14,0.97,1.31,0.0475,False
both,fvg_ce,0.25,0.0,3,12,3R,48,872,130,1.152,0.44,100.4,5/8,0.85,1.02,1.22,0.03,False
both,fvg_ce,0.25,0.0,3,12,3R,96,945,141,1.183,0.56,129.9,6/8,1.33,1.05,1.29,0.0125,False
both,fvg_ce,0.25,0.0,3,12,4R,48,872,130,1.154,0.39,110.4,6/8,0.9,1.03,1.31,0.0288,False
both,fvg_ce,0.25,0.0,3,12,4R,96,945,141,1.212,0.49,162.2,6/8,1.49,1.08,1.42,0.005,False
both,fvg_ce,0.25,0.0,3,24,range,48,988,147,1.255,0.94,161.7,7/8,0.92,1.1,1.47,0.0013,False
both,fvg_ce,0.25,0.0,3,24,range,96,1056,157,1.254,0.88,171.4,8/8,1.76,1.1,1.45,0.0,False
both,fvg_ce,0.25,0.0,3,24,2R,48,991,148,1.268,1.02,164.4,8/8,0.88,1.1,1.46,0.0,False
both,fvg_ce,0.25,0.0,3,24,2R,96,1060,158,1.278,0.97,181.8,8/8,1.25,1.12,1.48,0.0,False
both,fvg_ce,0.25,0.0,3,24,3R,48,991,148,1.321,1.31,228.6,8/8,0.97,1.17,1.36,0.0,False
both,fvg_ce,0.25,0.0,3,24,3R,96,1060,158,1.337,1.47,255.8,8/8,1.42,1.19,1.4,0.0,False
both,fvg_ce,0.25,0.0,3,24,4R,48,991,148,1.325,1.24,252.1,8/8,1.03,1.19,1.46,0.0,False
both,fvg_ce,0.25,0.0,3,24,4R,96,1060,158,1.349,1.24,288.4,8/8,1.55,1.21,1.5,0.0,False
both,fvg_ce,0.25,0.0,3,48,range,48,1048,156,1.236,0.82,158.2,7/8,0.85,1.08,1.44,0.0013,False
both,fvg_ce,0.25,0.0,3,48,range,96,1107,165,1.234,0.73,164.9,7/8,1.65,1.08,1.45,0.0013,False
both,fvg_ce,0.25,0.0,3,48,2R,48,1051,157,1.251,0.93,164.3,8/8,0.81,1.09,1.4,0.0,False
both,fvg_ce,0.25,0.0,3,48,2R,96,1111,166,1.265,0.9,182.2,8/8,1.16,1.1,1.44,0.0,False
both,fvg_ce,0.25,0.0,3,48,3R,48,1051,157,1.3,1.26,228.1,8/8,0.91,1.15,1.35,0.0,False
both,fvg_ce,0.25,0.0,3,48,3R,96,1111,166,1.322,1.31,256.9,8/8,1.33,1.18,1.4,0.0,False
both,fvg_ce,0.25,0.0,3,48,4R,48,1051,157,1.309,1.38,255.3,7/8,0.95,1.17,1.4,0.0,False
both,fvg_ce,0.25,0.0,3,48,4R,96,1111,166,1.334,1.36,290.7,7/8,1.45,1.2,1.44,0.0,False
both,fvg_ce,0.25,0.1,3,12,range,48,820,123,1.091,0.19,49.8,6/8,0.81,0.96,1.28,0.1425,False
both,fvg_ce,0.25,0.1,3,12,range,96,890,133,1.106,0.25,62.8,6/8,1.77,0.97,1.32,0.0838,False
both,fvg_ce,0.25,0.1,3,12,2R,48,824,124,1.052,0.1,28.8,4/8,0.72,0.92,1.17,0.2425,False
both,fvg_ce,0.25,0.1,3,12,2R,96,894,133,1.069,0.12,41.1,5/8,1.13,0.94,1.21,0.1412,False
both,fvg_ce,0.25,0.1,3,12,3R,48,824,124,1.128,0.25,80.4,7/8,0.83,1.01,1.21,0.0625,False
both,fvg_ce,0.25,0.1,3,12,3R,96,894,133,1.153,0.41,103.3,6/8,1.34,1.03,1.27,0.0325,False
both,fvg_ce,0.25,0.1,3,12,4R,48,824,124,1.148,0.35,99.5,6/8,0.9,1.03,1.32,0.0563,False
both,fvg_ce,0.25,0.1,3,12,4R,96,894,133,1.198,0.46,142.8,6/8,1.51,1.08,1.42,0.0112,False
both,fvg_ce,0.25,0.1,3,24,range,48,942,140,1.174,0.51,104.4,7/8,0.89,1.03,1.29,0.02,False
both,fvg_ce,0.25,0.1,3,24,range,96,1016,151,1.176,0.57,113.2,7/8,1.77,1.03,1.28,0.0125,False
both,fvg_ce,0.25,0.1,3,24,2R,48,945,141,1.216,0.76,129.1,8/8,0.87,1.07,1.31,0.0,False
both,fvg_ce,0.25,0.1,3,24,2R,96,1019,152,1.219,0.87,140.9,8/8,1.24,1.07,1.32,0.0,False
both,fvg_ce,0.25,0.1,3,24,3R,48,945,141,1.286,0.92,195.5,8/8,0.97,1.15,1.31,0.0013,False
both,fvg_ce,0.25,0.1,3,24,3R,96,1019,152,1.298,1.28,218.9,8/8,1.42,1.16,1.32,0.0,False
both,fvg_ce,0.25,0.1,3,24,4R,48,945,141,1.306,0.94,225.5,7/8,1.03,1.18,1.44,0.0,False
both,fvg_ce,0.25,0.1,3,24,4R,96,1019,152,1.329,1.19,260.5,8/8,1.57,1.2,1.46,0.0,False
both,fvg_ce,0.25,0.1,3,48,range,48,1009,150,1.163,0.59,104.0,7/8,0.82,1.02,1.28,0.0225,False
both,fvg_ce,0.25,0.1,3,48,range,96,1077,160,1.161,0.53,109.1,7/8,1.66,1.02,1.28,0.0288,False
both,fvg_ce,0.25,0.1,3,48,2R,48,1012,151,1.22,0.77,140.3,8/8,0.8,1.07,1.29,0.0025,False
both,fvg_ce,0.25,0.1,3,48,2R,96,1080,161,1.224,0.77,152.1,8/8,1.16,1.08,1.29,0.0037,False
both,fvg_ce,0.25,0.1,3,48,3R,48,1012,151,1.288,0.88,210.0,7/8,0.91,1.15,1.33,0.0,False
both,fvg_ce,0.25,0.1,3,48,3R,96,1080,161,1.303,1.04,235.4,8/8,1.35,1.17,1.34,0.0,False
both,fvg_ce,0.25,0.1,3,48,4R,48,1012,151,1.31,0.92,244.4,7/8,0.96,1.18,1.4,0.0,False
both,fvg_ce,0.25,0.1,3,48,4R,96,1080,161,1.327,1.24,275.0,7/8,1.47,1.2,1.42,0.0,False
both,fvg_ce,0.25,0.25,3,12,range,48,738,111,0.99,-0.01,-4.7,4/8,0.72,0.87,1.17,0.5425,False
both,fvg_ce,0.25,0.25,3,12,range,96,804,120,0.995,-0.01,-2.9,4/8,0.74,0.88,1.19,0.4925,False
both,fvg_ce,0.25,0.25,3,12,2R,48,745,112,1.005,0.01,2.6,4/8,0.69,0.89,1.09,0.495,False
both,fvg_ce,0.25,0.25,3,12,2R,96,811,121,1.013,0.02,7.4,3/8,0.72,0.9,1.09,0.3925,False
both,fvg_ce,0.25,0.25,3,12,3R,48,745,112,1.08,0.12,45.6,5/8,0.79,0.97,1.17,0.1913,False
both,fvg_ce,0.25,0.25,3,12,3R,96,811,121,1.097,0.18,60.1,6/8,0.82,0.99,1.19,0.1087,False
both,fvg_ce,0.25,0.25,3,12,4R,48,745,112,1.153,0.29,92.3,7/8,0.88,1.04,1.29,0.0587,False
both,fvg_ce,0.25,0.25,3,12,4R,96,811,121,1.174,0.46,113.6,6/8,0.91,1.06,1.31,0.0288,False
both,fvg_ce,0.25,0.25,3,24,range,48,855,128,1.041,0.06,22.5,6/8,0.79,0.92,1.16,0.2725,False
both,fvg_ce,0.25,0.25,3,24,range,96,933,140,1.037,0.05,21.9,6/8,0.79,0.92,1.15,0.3175,False
both,fvg_ce,0.25,0.25,3,24,2R,48,861,129,1.124,0.32,69.8,6/8,0.81,1.0,1.17,0.0413,False
both,fvg_ce,0.25,0.25,3,24,2R,96,939,140,1.132,0.42,80.7,7/8,0.83,1.01,1.17,0.025,False
both,fvg_ce,0.25,0.25,3,24,3R,48,861,129,1.183,0.39,116.6,7/8,0.89,1.07,1.18,0.0138,False
both,fvg_ce,0.25,0.25,3,24,3R,96,939,140,1.188,0.54,130.3,8/8,0.91,1.07,1.18,0.005,False
both,fvg_ce,0.25,0.25,3,24,4R,48,861,129,1.223,0.47,150.9,7/8,0.96,1.11,1.3,0.0125,False
both,fvg_ce,0.25,0.25,3,24,4R,96,939,140,1.229,0.66,169.5,7/8,0.98,1.12,1.3,0.0025,False
both,fvg_ce,0.25,0.25,3,48,range,48,928,138,1.053,0.09,30.9,6/8,0.73,0.93,1.17,0.2725,False
both,fvg_ce,0.25,0.25,3,48,range,96,1000,149,1.043,0.07,26.8,6/8,0.74,0.92,1.17,0.3225,False
both,fvg_ce,0.25,0.25,3,48,2R,48,933,139,1.133,0.35,80.6,7/8,0.77,1.01,1.17,0.0338,False
both,fvg_ce,0.25,0.25,3,48,2R,96,1005,150,1.141,0.4,91.5,6/8,0.79,1.01,1.19,0.0175,False
both,fvg_ce,0.25,0.25,3,48,3R,48,933,139,1.222,0.54,151.0,7/8,0.87,1.1,1.27,0.0013,False
both,fvg_ce,0.25,0.25,3,48,3R,96,1005,150,1.233,0.7,170.5,7/8,0.9,1.11,1.29,0.0013,False
both,fvg_ce,0.25,0.25,3,48,4R,48,933,139,1.262,0.59,190.7,7/8,0.93,1.15,1.37,0.0025,False
both,fvg_ce,0.25,0.25,3,48,4R,96,1005,150,1.261,0.81,204.8,7/8,0.94,1.15,1.37,0.0,False
both,fvg_ce,0.5,0.0,3,12,range,48,871,130,1.064,0.13,35.1,5/8,0.78,0.94,1.25,0.2,False
both,fvg_ce,0.5,0.0,3,12,range,96,944,141,1.066,0.13,39.0,5/8,0.82,0.94,1.27,0.2013,False
both,fvg_ce,0.5,0.0,3,12,2R,48,874,131,1.09,0.19,52.1,6/8,0.8,0.97,1.22,0.115,False
both,fvg_ce,0.5,0.0,3,12,2R,96,947,141,1.11,0.29,68.6,6/8,0.84,0.99,1.27,0.06,False
both,fvg_ce,0.5,0.0,3,12,3R,48,874,131,1.102,0.21,68.0,5/8,0.86,1.0,1.19,0.0925,False
both,fvg_ce,0.5,0.0,3,12,3R,96,947,141,1.134,0.31,95.3,5/8,0.92,1.03,1.26,0.0325,False
both,fvg_ce,0.5,0.0,3,12,4R,48,874,131,1.219,0.51,151.7,6/8,0.98,1.11,1.37,0.0088,False
both,fvg_ce,0.5,0.0,3,12,4R,96,947,141,1.25,0.73,186.4,6/8,1.05,1.14,1.45,0.0025,False
both,fvg_ce,0.5,0.0,3,24,range,48,988,147,1.16,0.45,94.0,6/8,0.85,1.03,1.34,0.0325,False
both,fvg_ce,0.5,0.0,3,24,range,96,1056,157,1.156,0.41,97.6,7/8,0.88,1.03,1.32,0.0225,False
both,fvg_ce,0.5,0.0,3,24,2R,48,991,148,1.243,0.88,150.0,7/8,0.91,1.11,1.35,0.0,False
both,fvg_ce,0.5,0.0,3,24,2R,96,1060,158,1.254,0.88,166.8,8/8,0.94,1.12,1.38,0.0,False
both,fvg_ce,0.5,0.0,3,24,3R,48,991,148,1.247,0.72,177.0,7/8,0.97,1.13,1.34,0.0013,False
both,fvg_ce,0.5,0.0,3,24,3R,96,1060,158,1.255,0.91,194.8,8/8,1.0,1.14,1.36,0.0,False
both,fvg_ce,0.5,0.0,3,24,4R,48,991,148,1.324,1.01,244.6,7/8,1.05,1.21,1.4,0.0,False
both,fvg_ce,0.5,0.0,3,24,4R,96,1060,158,1.334,1.09,269.5,8/8,1.09,1.22,1.42,0.0,False
both,fvg_ce,0.5,0.0,3,48,range,48,1049,156,1.163,0.45,100.6,7/8,0.82,1.03,1.36,0.02,False
both,fvg_ce,0.5,0.0,3,48,range,96,1108,165,1.155,0.4,101.2,5/8,0.85,1.02,1.36,0.015,False
both,fvg_ce,0.5,0.0,3,48,2R,48,1052,157,1.246,0.86,161.0,7/8,0.87,1.11,1.38,0.0,False
both,fvg_ce,0.5,0.0,3,48,2R,96,1112,166,1.248,0.81,171.6,7/8,0.9,1.12,1.4,0.0,False
both,fvg_ce,0.5,0.0,3,48,3R,48,1052,157,1.246,0.99,186.3,7/8,0.93,1.13,1.34,0.0,False
both,fvg_ce,0.5,0.0,3,48,3R,96,1112,166,1.256,0.94,204.7,8/8,0.96,1.14,1.36,0.0,False
both,fvg_ce,0.5,0.0,3,48,4R,48,1052,157,1.327,1.13,261.7,7/8,1.01,1.21,1.35,0.0,False
both,fvg_ce,0.5,0.0,3,48,4R,96,1112,166,1.334,1.18,282.5,8/8,1.04,1.22,1.38,0.0,False
both,fvg_ce,0.5,0.1,3,12,range,48,822,123,1.037,0.07,18.7,5/8,0.77,0.92,1.16,0.3162,False
both,fvg_ce,0.5,0.1,3,12,range,96,892,133,1.044,0.09,24.1,6/8,0.82,0.93,1.19,0.2587,False
both,fvg_ce,0.5,0.1,3,12,2R,48,826,124,1.09,0.21,49.1,6/8,0.81,0.98,1.18,0.1225,False
both,fvg_ce,0.5,0.1,3,12,2R,96,896,134,1.102,0.28,60.1,6/8,0.84,0.99,1.22,0.07,False
both,fvg_ce,0.5,0.1,3,12,3R,48,826,124,1.133,0.31,82.2,6/8,0.9,1.03,1.2,0.0437,False
both,fvg_ce,0.5,0.1,3,12,3R,96,896,134,1.154,0.47,102.9,6/8,0.94,1.05,1.27,0.0238,False
both,fvg_ce,0.5,0.1,3,12,4R,48,826,124,1.213,0.44,138.5,6/8,0.99,1.11,1.35,0.0037,False
both,fvg_ce,0.5,0.1,3,12,4R,96,896,134,1.234,0.64,164.7,6/8,1.04,1.13,1.42,0.005,False
both,fvg_ce,0.5,0.1,3,24,range,48,942,140,1.109,0.25,60.7,7/8,0.84,0.99,1.18,0.0862,False
both,fvg_ce,0.5,0.1,3,24,range,96,1016,151,1.106,0.25,63.4,7/8,0.87,0.98,1.18,0.0788,False
both,fvg_ce,0.5,0.1,3,24,2R,48,945,141,1.205,0.59,121.9,7/8,0.9,1.08,1.25,0.0025,False
both,fvg_ce,0.5,0.1,3,24,2R,96,1019,152,1.213,0.72,136.1,7/8,0.93,1.09,1.26,0.0013,False
both,fvg_ce,0.5,0.1,3,24,3R,48,945,141,1.245,0.69,166.3,7/8,0.98,1.13,1.27,0.0025,False
both,fvg_ce,0.5,0.1,3,24,3R,96,1019,152,1.247,0.88,180.5,8/8,1.01,1.14,1.28,0.0013,False
both,fvg_ce,0.5,0.1,3,24,4R,48,945,141,1.282,0.74,203.9,7/8,1.04,1.17,1.32,0.0,False
both,fvg_ce,0.5,0.1,3,24,4R,96,1019,152,1.286,0.89,223.0,7/8,1.07,1.18,1.33,0.0,False
both,fvg_ce,0.5,0.1,3,48,range,48,1010,151,1.11,0.3,64.6,6/8,0.81,0.99,1.22,0.0675,False
both,fvg_ce,0.5,0.1,3,48,range,96,1078,161,1.101,0.24,63.2,6/8,0.83,0.98,1.21,0.1062,False
both,fvg_ce,0.5,0.1,3,48,2R,48,1013,151,1.213,0.68,135.3,7/8,0.87,1.09,1.3,0.0,False
both,fvg_ce,0.5,0.1,3,48,2R,96,1081,161,1.21,0.68,142.9,8/8,0.89,1.09,1.29,0.0,False
both,fvg_ce,0.5,0.1,3,48,3R,48,1013,151,1.248,0.8,179.9,7/8,0.94,1.14,1.3,0.0,False
both,fvg_ce,0.5,0.1,3,48,3R,96,1081,161,1.247,0.97,191.4,7/8,0.97,1.14,1.3,0.0,False
both,fvg_ce,0.5,0.1,3,48,4R,48,1013,151,1.303,0.96,233.0,7/8,1.0,1.19,1.29,0.0,False
both,fvg_ce,0.5,0.1,3,48,4R,96,1081,161,1.296,1.1,244.0,7/8,1.03,1.19,1.3,0.0,False
both,fvg_ce,0.5,0.25,3,12,range,48,741,111,0.985,-0.02,-6.6,5/8,0.74,0.88,1.12,0.5613,False
both,fvg_ce,0.5,0.25,3,12,range,96,807,121,0.979,-0.03,-10.4,5/8,0.75,0.87,1.12,0.5825,False
both,fvg_ce,0.5,0.25,3,12,2R,48,748,113,1.071,0.12,35.3,6/8,0.79,0.97,1.13,0.1913,False
both,fvg_ce,0.5,0.25,3,12,2R,96,814,122,1.077,0.17,41.4,6/8,0.81,0.97,1.13,0.1388,False
both,fvg_ce,0.5,0.25,3,12,3R,48,748,113,1.146,0.27,81.2,7/8,0.89,1.05,1.19,0.04,False
both,fvg_ce,0.5,0.25,3,12,3R,96,814,122,1.148,0.33,89.3,6/8,0.91,1.05,1.19,0.0387,False
both,fvg_ce,0.5,0.25,3,12,4R,48,748,113,1.273,0.43,157.4,7/8,1.02,1.17,1.45,0.0,False
both,fvg_ce,0.5,0.25,3,12,4R,96,814,122,1.266,0.51,167.6,7/8,1.04,1.16,1.43,0.0,False
both,fvg_ce,0.5,0.25,3,24,range,48,857,128,1.018,0.03,9.4,6/8,0.78,0.91,1.12,0.3837,False
both,fvg_ce,0.5,0.25,3,24,range,96,935,140,1.014,0.02,7.7,5/8,0.79,0.91,1.1,0.4263,False
both,fvg_ce,0.5,0.25,3,24,2R,48,863,129,1.14,0.3,78.0,7/8,0.86,1.03,1.16,0.03,False
both,fvg_ce,0.5,0.25,3,24,2R,96,941,141,1.146,0.44,88.4,7/8,0.87,1.04,1.16,0.03,False
both,fvg_ce,0.5,0.25,3,24,3R,48,863,129,1.182,0.39,114.4,6/8,0.94,1.08,1.19,0.0187,False
both,fvg_ce,0.5,0.25,3,24,3R,96,941,141,1.179,0.47,122.5,6/8,0.95,1.08,1.17,0.0138,False
both,fvg_ce,0.5,0.25,3,24,4R,48,863,129,1.273,0.54,179.0,7/8,1.03,1.17,1.35,0.0013,False
both,fvg_ce,0.5,0.25,3,24,4R,96,941,141,1.263,0.65,188.4,7/8,1.04,1.16,1.32,0.0,False
both,fvg_ce,0.5,0.25,3,48,range,48,932,139,1.063,0.11,33.7,5/8,0.78,0.95,1.23,0.2075,False
both,fvg_ce,0.5,0.25,3,48,range,96,1004,150,1.049,0.08,28.3,5/8,0.78,0.94,1.21,0.285,False
both,fvg_ce,0.5,0.25,3,48,2R,48,937,140,1.19,0.47,112.2,7/8,0.86,1.08,1.32,0.005,False
both,fvg_ce,0.5,0.25,3,48,2R,96,1009,150,1.184,0.45,117.5,7/8,0.87,1.07,1.3,0.0063,False
both,fvg_ce,0.5,0.25,3,48,3R,48,937,140,1.231,0.64,154.8,7/8,0.94,1.13,1.37,0.0037,False
both,fvg_ce,0.5,0.25,3,48,3R,96,1009,150,1.221,0.78,160.2,7/8,0.95,1.12,1.34,0.0025,False
both,fvg_ce,0.5,0.25,3,48,4R,48,937,140,1.327,0.81,228.9,7/8,1.04,1.22,1.42,0.0013,False
both,fvg_ce,0.5,0.25,3,48,4R,96,1009,150,1.304,0.95,230.1,7/8,1.03,1.2,1.38,0.0013,False
both,range_ote,0.05,0.0,3,12,range,48,698,105,1.234,0.36,157.8,4/8,1.31,1.02,1.94,0.0225,False
both,range_ote,0.05,0.0,3,12,range,96,804,120,1.232,0.4,177.5,4/8,1.26,1.02,1.87,0.0187,False
both,range_ote,0.05,0.0,3,12,2R,48,698,105,1.179,0.33,76.0,6/8,0.77,0.87,1.39,0.0163,False
both,range_ote,0.05,0.0,3,12,2R,96,804,120,1.22,0.45,106.2,7/8,0.79,0.91,1.39,0.0025,False
both,range_ote,0.05,0.0,3,12,3R,48,698,105,1.221,0.48,117.3,6/8,0.93,0.96,1.6,0.0037,False
both,range_ote,0.05,0.0,3,12,3R,96,804,120,1.245,0.57,148.4,7/8,0.93,0.99,1.53,0.0,False
both,range_ote,0.05,0.0,3,12,4R,48,698,105,1.183,0.37,111.9,5/8,0.96,0.96,1.62,0.02,False
both,range_ote,0.05,0.0,3,12,4R,96,804,120,1.217,0.49,150.5,6/8,0.95,0.99,1.59,0.0063,False
both,range_ote,0.05,0.0,3,24,range,48,761,114,1.342,0.75,245.7,7/8,1.28,1.11,1.8,0.0025,False
both,range_ote,0.05,0.0,3,24,range,96,876,131,1.308,0.66,252.1,6/8,1.26,1.09,1.7,0.0,False
both,range_ote,0.05,0.0,3,24,2R,48,761,114,1.174,0.35,80.7,6/8,0.73,0.87,1.23,0.0187,False
both,range_ote,0.05,0.0,3,24,2R,96,876,131,1.165,0.36,88.4,6/8,0.77,0.87,1.21,0.0088,False
both,range_ote,0.05,0.0,3,24,3R,48,761,114,1.27,0.67,154.1,7/8,0.96,1.01,1.51,0.0,False
both,range_ote,0.05,0.0,3,24,3R,96,876,131,1.264,0.77,172.9,7/8,0.99,1.01,1.42,0.0,False
both,range_ote,0.05,0.0,3,24,4R,48,761,114,1.272,0.69,176.5,7/8,1.01,1.04,1.5,0.0013,False
both,range_ote,0.05,0.0,3,24,4R,96,876,131,1.285,0.7,211.3,7/8,1.05,1.05,1.45,0.0,False
both,range_ote,0.05,0.0,3,48,range,48,800,120,1.352,0.68,263.8,4/8,1.25,1.12,1.97,0.0013,False
both,range_ote,0.05,0.0,3,48,range,96,916,137,1.328,0.62,278.0,6/8,1.24,1.1,1.91,0.0013,False
both,range_ote,0.05,0.0,3,48,2R,48,800,120,1.208,0.39,100.1,6/8,0.71,0.89,1.51,0.0025,False
both,range_ote,0.05,0.0,3,48,2R,96,916,137,1.196,0.39,108.9,7/8,0.75,0.89,1.47,0.0037,False
both,range_ote,0.05,0.0,3,48,3R,48,800,120,1.276,0.73,165.3,6/8,0.93,1.01,1.77,0.0013,False
both,range_ote,0.05,0.0,3,48,3R,96,916,137,1.273,0.82,187.3,6/8,0.95,1.01,1.68,0.0,False
both,range_ote,0.05,0.0,3,48,4R,48,800,120,1.281,0.81,191.6,6/8,0.99,1.04,1.79,0.0025,False
both,range_ote,0.05,0.0,3,48,4R,96,916,137,1.299,0.86,231.3,6/8,1.01,1.06,1.73,0.0,False
both,range_ote,0.05,0.1,3,12,range,48,653,98,1.22,0.38,134.2,4/8,1.36,1.02,1.68,0.0275,False
both,range_ote,0.05,0.1,3,12,range,96,757,113,1.216,0.46,150.7,4/8,1.29,1.02,1.62,0.0112,False
both,range_ote,0.05,0.1,3,12,2R,48,653,98,1.176,0.35,71.1,8/8,1.04,0.89,1.28,0.02,False
both,range_ote,0.05,0.1,3,12,2R,96,757,113,1.205,0.47,95.4,6/8,1.01,0.92,1.25,0.005,False
both,range_ote,0.05,0.1,3,12,3R,48,653,98,1.218,0.54,108.7,6/8,0.93,0.98,1.39,0.0037,False
both,range_ote,0.05,0.1,3,12,3R,96,757,113,1.234,0.69,134.7,6/8,0.91,1.0,1.32,0.0025,False
both,range_ote,0.05,0.1,3,12,4R,48,653,98,1.188,0.44,106.5,5/8,0.96,0.98,1.47,0.0213,False
both,range_ote,0.05,0.1,3,12,4R,96,757,113,1.212,0.57,138.2,6/8,0.93,1.0,1.42,0.0063,False
both,range_ote,0.05,0.1,3,24,range,48,718,107,1.253,0.52,168.6,5/8,1.26,1.05,1.48,0.0088,False
both,range_ote,0.05,0.1,3,24,range,96,835,125,1.211,0.47,161.8,5/8,1.23,1.02,1.41,0.015,False
both,range_ote,0.05,0.1,3,24,2R,48,718,107,1.161,0.34,72.0,7/8,0.97,0.89,1.14,0.0225,False
both,range_ote,0.05,0.1,3,24,2R,96,835,125,1.139,0.35,72.6,6/8,0.98,0.88,1.12,0.0225,False
both,range_ote,0.05,0.1,3,24,3R,48,718,107,1.239,0.58,130.2,7/8,0.94,1.0,1.37,0.0025,False
both,range_ote,0.05,0.1,3,24,3R,96,835,125,1.214,0.51,136.1,6/8,0.96,0.99,1.29,0.0013,False
both,range_ote,0.05,0.1,3,24,4R,48,718,107,1.241,0.53,147.7,6/8,0.99,1.03,1.38,0.0075,False
both,range_ote,0.05,0.1,3,24,4R,96,835,125,1.228,0.55,162.5,6/8,1.02,1.02,1.33,0.0025,False
both,range_ote,0.05,0.1,3,48,range,48,753,113,1.251,0.43,174.3,4/8,1.25,1.05,1.66,0.005,False
both,range_ote,0.05,0.1,3,48,range,96,877,131,1.216,0.35,173.4,4/8,1.22,1.02,1.61,0.0187,False
both,range_ote,0.05,0.1,3,48,2R,48,753,113,1.176,0.3,81.9,5/8,0.94,0.9,1.41,0.0238,False
both,range_ote,0.05,0.1,3,48,2R,96,877,131,1.151,0.29,82.9,5/8,0.94,0.89,1.36,0.0213,False
both,range_ote,0.05,0.1,3,48,3R,48,753,113,1.247,0.57,141.2,6/8,0.92,1.01,1.64,0.0013,False
both,range_ote,0.05,0.1,3,48,3R,96,877,131,1.221,0.5,147.6,6/8,0.93,0.99,1.54,0.0037,False
both,range_ote,0.05,0.1,3,48,4R,48,753,113,1.242,0.65,156.3,6/8,0.97,1.03,1.68,0.0013,False
both,range_ote,0.05,0.1,3,48,4R,96,877,131,1.232,0.7,174.0,6/8,0.98,1.02,1.59,0.0063,False
both,range_ote,0.05,0.25,3,12,range,48,581,87,1.101,0.13,54.2,4/8,0.98,0.93,1.49,0.2087,False
both,range_ote,0.05,0.25,3,12,range,96,678,102,1.112,0.18,69.4,5/8,0.94,0.94,1.46,0.165,False
both,range_ote,0.05,0.25,3,12,2R,48,582,88,1.098,0.23,36.9,7/8,0.7,0.86,1.22,0.14,False
both,range_ote,0.05,0.25,3,12,2R,96,679,102,1.132,0.38,57.1,7/8,0.7,0.89,1.19,0.0537,False
both,range_ote,0.05,0.25,3,12,3R,48,582,88,1.139,0.24,63.4,7/8,0.77,0.93,1.35,0.0762,False
both,range_ote,0.05,0.25,3,12,3R,96,679,102,1.167,0.43,88.1,7/8,0.75,0.96,1.3,0.0325,False
both,range_ote,0.05,0.25,3,12,4R,48,582,88,1.105,0.16,53.8,5/8,0.75,0.92,1.36,0.1338,False
both,range_ote,0.05,0.25,3,12,4R,96,679,102,1.146,0.36,86.2,7/8,0.75,0.96,1.33,0.065,False
both,range_ote,0.05,0.25,3,24,range,48,647,97,1.209,0.41,122.0,6/8,1.04,1.02,1.41,0.04,False
both,range_ote,0.05,0.25,3,24,range,96,760,114,1.17,0.33,115.9,6/8,1.01,0.99,1.35,0.0537,False
both,range_ote,0.05,0.25,3,24,2R,48,648,97,1.134,0.43,55.3,8/8,0.72,0.89,1.08,0.0663,False
both,range_ote,0.05,0.25,3,24,2R,96,761,114,1.107,0.32,52.1,6/8,0.74,0.87,1.02,0.0712,False
both,range_ote,0.05,0.25,3,24,3R,48,648,97,1.201,0.64,100.2,6/8,0.84,0.99,1.33,0.0238,False
both,range_ote,0.05,0.25,3,24,3R,96,761,114,1.182,0.63,106.4,6/8,0.86,0.98,1.22,0.0187,False
both,range_ote,0.05,0.25,3,24,4R,48,648,97,1.25,0.65,137.4,7/8,0.88,1.05,1.41,0.005,False
both,range_ote,0.05,0.25,3,24,4R,96,761,114,1.241,0.78,155.1,7/8,0.92,1.05,1.31,0.0088,False
both,range_ote,0.05,0.25,3,48,range,48,692,103,1.174,0.22,109.0,5/8,0.97,0.99,1.56,0.0625,False
both,range_ote,0.05,0.25,3,48,range,96,813,122,1.167,0.22,121.7,6/8,0.94,0.99,1.56,0.0525,False
both,range_ote,0.05,0.25,3,48,2R,48,692,103,1.11,0.24,48.8,5/8,0.65,0.87,1.27,0.0988,False
both,range_ote,0.05,0.25,3,48,2R,96,813,122,1.097,0.23,50.7,5/8,0.66,0.87,1.23,0.0925,False
both,range_ote,0.05,0.25,3,48,3R,48,692,103,1.186,0.35,99.6,6/8,0.77,0.98,1.51,0.0175,False
both,range_ote,0.05,0.25,3,48,3R,96,813,122,1.18,0.37,112.7,6/8,0.77,0.98,1.44,0.0125,False
both,range_ote,0.05,0.25,3,48,4R,48,692,103,1.225,0.4,133.2,6/8,0.81,1.03,1.6,0.01,False
both,range_ote,0.05,0.25,3,48,4R,96,813,122,1.235,0.54,162.3,7/8,0.82,1.04,1.54,0.005,False
both,range_ote,0.1,0.0,3,12,range,48,703,106,1.195,0.3,128.1,4/8,0.98,1.0,1.87,0.0312,False
both,range_ote,0.1,0.0,3,12,range,96,810,121,1.189,0.33,140.9,4/8,0.96,1.0,1.79,0.0425,False
both,range_ote,0.1,0.0,3,12,2R,48,703,106,1.109,0.17,48.8,6/8,1.95,0.85,1.34,0.08,False
both,range_ote,0.1,0.0,3,12,2R,96,810,121,1.153,0.25,77.7,7/8,1.83,0.89,1.3,0.0187,False
